text,label
"{'data': ' | Cosolvent Polyamide <header> <> | <Binder for printing inks and varnishes> <Cosolvent Polyamide> </header>', 'label': []}",irrelevant
"{'data': '• Low viscosity | Specific Gravity @ 25 °C | 0.96 ± 0.02 <header> <> <JOINTMIDE 375 curing agent is a modified> | <> <Appearance> | <Amber liquid> <Appearance> </header>', 'label': []}",Viscosity
"{'data': 'Amine hydrogen equivalent weight ( theoretical ) | 700', 'label': [[35, 46, 'measuring_condition'], [51, 54, 'mean']]}",Amine value
"{'data': 'Viscosidade Gardner ( 25 °C ) | U - X', 'label': [[12, 29, 'measuring_condition'], [32, 33, 'min'], [36, 37, 'max']]}",Viscosity
"{'data': 'Amines, mol wt < TEPA, wt. % | 3.0 max. | ST - 35.225 <header> <Property> | <Specifications> | < - Test Method*> </header>', 'label': [[8, 21, 'measuring_condition'], [23, 25, 'measuring_condition'], [27, 28, 'unit'], [31, 34, 'max'], [42, 53, 'method']]}",Amine value
"{'data': 'Equivalent weight | | 324 | <header> <Property> | <Units> | <Value> | <Test Method/Standard> </header>', 'label': []}",stray
"{'data': 'Amine value | mg/g | 230 - 250 | ASTM D 2896 <header> <Property> | <Units> | <Value> | <Test Method/Standard> </header>', 'label': [[14, 18, 'unit'], [21, 24, 'min'], [27, 30, 'max'], [33, 44, 'method']]}",Amine value
"{'data': 'Br. viscosity at 25 ℃, cPs | 4500 - 6500', 'label': [[14, 21, 'measuring_condition'], [23, 26, 'unit'], [29, 33, 'min'], [36, 40, 'max']]}",Viscosity
"{'data': 'Appearance @ 25 °C | : White Slurry <header> <Appearance @ 25 °C> | <: White Slurry> </header>', 'label': []}",irrelevant
"{'data': 'Density | 7.8 lbs/gal', 'label': []}",irrelevant
"{'data': 'Color ( Gardner ) | ≤ 17 | ASTM D 1544 <header> <PROPERTY> | <SPECIFICATION> | <TEST METHOD> </header>', 'label': []}",irrelevant
"{'data': 'Flexural Strength 12 ( psi ) | 15,300 | 11,300 <header> <TYPICAL PROPERTIES> <Appearance> <> | <TYPICAL PROPERTIES> <> <A*> | <TYPICAL PROPERTIES> <Clear Liquid> <B*> </header>', 'label': []}",irrelevant
"{'data': '• Flashpoint, Cleveland Open Cup, °C | 180 <header> <• Total Amine Content> | <Minimum 90 % > </header>', 'label': []}",irrelevant
"{'data': 'Gel Time ( 150 g mix @ 77 ºF ) ( min ) | 19 <header> <TYPICAL PROPERTIES> <Appearance> | <TYPICAL PROPERTIES> <Clear Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Tensile Modulus 7 , [ GPa ] | 7.1 <header> <Appearance> | <Amber liquid> </header>', 'label': []}",irrelevant
"{'data': 'Appearance | Visual | clear <header> <Property ( 1 ) > | <Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'VESTAMIN TMD is a low viscosity liquid miscible in water in all proportions at ambient temperatures. It is strongly alkaline with a pH value of 11.6 for a 0.1 N solution. VESTAMIN TMD is soluble in a wide range of polar organic solvents including esters and alcohols. VESTAMIN TMD undergoes chemical reactions typical of aliphatic amines, i.e ., with phosgene, aldehydes, epoxy resins, organic acids, ketones, etc. The reactivity of the individual isomers does not vary significantly.', 'label': [[51, 56, 'qualitative_value']]}",Solvent type
"{'data': 'e !& % 0 t at 25 º C AST # . 1 75 / ) | \' 0 $ \' 0 & + 1 g l <header> <Appea a !"" e #$ % &\' ( ) a> | <, I ar al color d liquid ""> </header>', 'label': []}",irrelevant
"{'data': 'FS 290 POLYAMINE | FS 290 POLYAMINE | 40 <header> <FS - 290 POLYAMINE Properties> <Appearance:> | <FS - 290 POLYAMINE Properties> <Appearance:> | <FS - 290 POLYAMINE Properties> <Straw Liquid> </header>', 'label': []}",irrelevant
"{'data': ""en t at 25 º C AST $# . ! , 1 - 0 ' 5 | , ',# , '/+ 0 gl"", 'label': []}",irrelevant
"{'data': 'Description | D.E.H.™ 805 is an amine curing agent dissolved in water and designed to emulsify epoxy resins. The product contains', 'label': [[64, 69, 'qualitative_value']]}",Solvent type
"{'data': 'Viscosity @ 25 °C ( cPs ) | 2,000 | 2,000 max | ASTM D 2196 <header> <PROPERTY> <Appearance> | <TYPICAL VALUE> <Reddish brown liquid> | <SPECIFICATION> <Reddish brown liquid> | <TEST METHOD> <Visual> </header>', 'label': [[12, 17, 'measuring_condition'], [20, 23, 'unit'], [36, 41, 'max'], [48, 59, 'method']]}",Viscosity
"{'data': 'Recommended Use Level ( phr, EEW= 190 ) | 40 <header> <TYPICAL PROPERTIES> <Appearance> | <TYPICAL PROPERTIES> <Pale, Yellow Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Pot life，h | ≤ 3 <header> <Item> | <Value> </header>', 'label': []}",irrelevant
"{'data': ' | Purity, wt % ………………………………………………………………………… | Purity, wt % ………………………………………………………………………… | Purity, wt % ………………………………………………………………………… | Purity, wt % ………………………………………………………………………… | | 99.8 <header> <Typical Properties> | <Appearance, visual ………………………> | <Appearance, visual ………………………> | <Appearance, visual ………………………> | <Appearance, visual ………………………> | <colorless> | <liquid> </header>', 'label': [[14, 15, 'unit'], [11, 13, 'measuring_condition'], [55, 57, 'measuring_condition'], [58, 59, 'unit'], [99, 101, 'measuring_condition'], [102, 103, 'unit'], [143, 145, 'measuring_condition'], [146, 147, 'unit']]}",Solid content
"{'data': ' | Flash point ( Pensky Martens, ISO 2719 ) | ≥ 101 | [ ""℃ ]', 'label': []}",irrelevant
"{'data': 'Viscosity @ 77 ºF ( CP ) | 5 0', 'label': [[12, 17, 'measuring_condition'], [20, 22, 'unit'], [27, 30, 'mean']]}",Viscosity
"{'data': 'Compressive Strength | 106 | MPa | 15.4 ksi <header> <Typical Properties> | <> | <SI> | <English> </header>', 'label': []}",irrelevant
"{'data': 'Tensile Strength ( psi ) | 6,500 |', 'label': []}",irrelevant
"{'data': 'Weight/gallon @ 25 °C | 8.18 ( 0.9802 ) <header> <> | <Typical value> </header>', 'label': []}",irrelevant
"{'data': 'Key data | Specified key data | Specified key data | <header> <> | <DATA SHEET> | <DATA SHEET> | <DATA SHEET> </header>', 'label': []}",irrelevant
"{'data': 'Recommended Use Level ( phr, EEW= 190 ) | 16 <header> <Appearance> | <Clear Amber Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Tensile Modulus ( thousand psi ) | 606', 'label': []}",irrelevant
"{'data': 'Viscosity @ 20 °C | 7.48 mPa·s', 'label': [[12, 17, 'measuring_condition'], [20, 24, 'mean'], [25, 30, 'unit']]}",Viscosity
"{'data': 'Appearance: | Pale', 'label': []}",irrelevant
"{'data': 'BaSO 4 | 15', 'label': []}",irrelevant
"{'data': '1 - Methoxy - 2 - Propanol [ % ] | 25 <header> <Appearance> | <Amber liquid> </header>', 'label': []}",irrelevant
"{'data': 'AHEW | 137 ( solution 183 )', 'label': [[7, 10, 'mean']]}",Amine value
"{'data': 'The date of manufacture | The date of manufacture | The date of manufacture | The date of manufacture | September/ 17 / 2013 | September/ 17 / 2013 | September/ 17 / 2013 | | <header> <PRODUCT> | <: AP - 1 0 AP - 10 ( KX 6493 ) ORDER NO.PO 57957 > | <: AP - 1 0 AP - 10 ( KX 6493 ) ORDER NO.PO 57957 > | <: AP - 1 0 AP - 10 ( KX 6493 ) ORDER NO.PO 57957 > | <: AP - 1 0 AP - 10 ( KX 6493 ) ORDER NO.PO 57957 > | <: AP - 1 0 AP - 10 ( KX 6493 ) ORDER NO.PO 57957 > | <> | <> | <> </header>', 'label': []}",irrelevant
"{'data': 'Item | KD - 404 J | Test Method <header> <Item> | <KD - 404 J> | <Test Method> </header>', 'label': []}",header
"{'data': 'Color 1 ( Gardner ) | max 2', 'label': []}",irrelevant
"{'data': 'expressed as tetrasodium salt ( EDTA - Na 4 ) | % | - | approx. 40 | approx. 87 <header> <Trilon®> | <Unit> | <BS> | <B Liquid> | <B Powder> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity ( 2 ) @ 77 °F ( cPs ) | 300', 'label': [[18, 23, 'measuring_condition'], [26, 29, 'unit'], [34, 37, 'mean']]}",Viscosity
"{'data': 'Density / Specific Gravity at 20 °C, g/ml ( ISO 2811 ) | 0.97', 'label': []}",irrelevant
"{'data': 'Viscosity | Ca. 4000 - 8000 mPas @ 23 oC', 'label': [[16, 20, 'min'], [23, 27, 'max'], [28, 32, 'unit'], [35, 40, 'measuring_condition']]}",Viscosity
"{'data': '@ 25 °C – mPa.s Gardner Color | < 2', 'label': [[2, 7, 'measuring_condition'], [10, 15, 'unit']]}",Viscosity
"{'data': 'Item | KMH - 151 XB 70 | Test Method <header> <Item> | <KMH - 151 XB 70 > | <Test Method> </header>', 'label': []}",header
"{'data': 'Color ( Gardner ) | 2 <header> <TYPICAL PROPERTIES> <Appearance> | <TYPICAL PROPERTIES> <Pale, Yellow Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Specific Gravity @ 25 °C | 1.11 | <header> <Property> | <Value> | <Unit> </header>', 'label': []}",irrelevant
"{'data': 'Moisture ( % ) | Trace | - <header> <PROPERTY> <Appearance> | <TYPICAL VALUES> <Red liquid> | <TEST METHOD> <Visual> </header>', 'label': []}",irrelevant
"{'data': 'Volatile | None', 'label': []}",Solvent type
"{'data': 'Appearance | a flowing liquid', 'label': []}",irrelevant
"{'data': 'SF - 140 | SF - 140 | 375 ± 15 | 2000 - 10000 | 98 ± 2 | 96 | 40 - 60 <header> <Type> | <Appearance> | <Amine value （mgKOH/g）> | <Viscosity ( 40 ℃，mPa.s ) > | <Solid content % > | <Active Hydrogen equivalent> | <Reference mix design 100 part,EEW= 190 > </header>', 'label': []}",multi
"{'data': '6. Amine Value ( mgs. KOH/gm. ) ( Perchloric Acid Method ) : | 168 - 182', 'label': [[17, 28, 'unit'], [34, 56, 'measuring_condition'], [63, 66, 'min'], [69, 72, 'max']]}",Amine value
"{'data': 'Solids | Solids | 51 - 54 | 51 - 54 | % m/m | % m/m | ASTM D 1259 | ASTM D 1259 <header> <Property> | <Property> | <Value> | <Value> | <Unit> | <Unit> | <Test Method> | <Test Method> </header>', 'label': [[18, 20, 'min'], [23, 25, 'max'], [28, 30, 'min'], [33, 35, 'max'], [54, 65, 'method'], [68, 79, 'method'], [38, 39, 'unit'], [46, 47, 'unit'], [40, 43, 'measuring_condition'], [48, 51, 'measuring_condition']]}",Solid content
"{'data': 'Thermosel Viscosity @ 25 °C - poise | 20', 'label': [[0, 9, 'measuring_condition'], [22, 27, 'measuring_condition'], [30, 35, 'unit'], [38, 40, 'mean']]}",Viscosity
"{'data': 'A.H.E.W* 3 ( g/eq ) | 170 | KD - AS - 215 <header> <Item> | <KMH - 151 XB 70 > | <Test Method> </header>', 'label': [[13, 17, 'unit'], [22, 25, 'mean'], [28, 41, 'method']]}",Amine value
"{'data': 'Density at 25 °C | 0.96', 'label': []}",irrelevant
"{'data': '比重 | 25 ℃ | 1.045 ± 0.01 <header> <Items> | <Unit> | <H - 4065 > </header>', 'label': []}",irrelevant
"{'data': 'Good cold temperature cure | Maximum water content ( % ) | 0,2 <header> <Product performance> | <Sales specifications> | <> </header>', 'label': []}",irrelevant
"{'data': 'Shelf Life ( Months ) | - | 12 | - <header> <PROPERTY> <Appearance> | <TYPICAL VALUE> <Reddish brown liquid> | <SPECIFICATION> <Reddish brown liquid> | <TEST METHOD> <Visual> </header>', 'label': []}",irrelevant
"{'data': 'Molecular Weight Distribution | | | ( Koenig 80 70 | ( Koenig 80 70 <header> <Dissolved 80 % in n - butanol> <PROPERTIES> | <Dissolved 80 % in n - butanol> <> | <Dissolved 80 % in n - butanol> <> | <Dissolved 80 % in n - butanol> <USES:> | <Dissolved 80 % in n - butanol> <USES:> </header>', 'label': []}",irrelevant
"{'data': 'Active hydrogen equivalent wt. | 125 calculated <header> <Appearance ( Visual ) > | <Clear, reddish brown liquid> </header>', 'label': [[33, 36, 'mean']]}",Amine value
"{'data': 'Typical Properties* | Visual Appearance Color, Gardner, max. | Clear, no contamination 8', 'label': []}",irrelevant
"{'data': 'Liquid Epoxy resin ( EEW = 180 ~ 200 ) 100 parts | 50 ~ 80 <header> <EPOXY RESIN> | <SUNMIDE 381 > </header>', 'label': []}",irrelevant
"{'data': 'Amine number ( ISO 9702 )', 'label': [[15, 23, 'method']]}",Amine value
"{'data': 'Tensile Elongation at Break [ % ] | 2.0', 'label': []}",irrelevant
"{'data': 'Color | Gardner | 12 Max <header> <Items> | <Units> | <CAS - 4892 > </header>', 'label': []}",irrelevant
"{'data': 'Item | G - 5022 X 70 | Test Method <header> <Item> | <G - 5022 X 70 > | <Test Method> </header>', 'label': []}",header
"{'data': 'Gel time ( Tecam, 250 g/ 23 °C )', 'label': []}",irrelevant
"{'data': 'Recommended use Level 4, [ PHR ] | 60', 'label': []}",irrelevant
"{'data': 'Amine Value 3 , [ mg KOH/g ] | 355 +/ - 20 <header> <Appearance> | <Clear amber liquid> </header>', 'label': [[18, 26, 'unit'], [31, 34, 'mean'], [40, 42, 'std']]}",Amine value
"{'data': 'Recommended Use Level ( phr, EEW= 190 ) | 50', 'label': []}",irrelevant
"{'data': ' | Solvent | xylene/n - butanol ( 4 : 1 )', 'label': [[13, 41, 'qualitative_value']]}",Solvent type
"{'data': 'Appea a !"" e #$ % &\' ( ) a | , I ar al color d liquid "" <header> <Appea a !"" e #$ % &\' ( ) a> | <, I ar al color d liquid ""> </header>', 'label': []}",irrelevant
"{'data': ' | Density at 20 °C ( ISO 1675 ) | 1.07 [ g/cm 3 ] <header> <> | <DATA SHEET> | <DATA SHEET> </header>', 'label': []}",irrelevant
"{'data': 'Flexural Strength ( psi ) | 7,500 7,700', 'label': []}",irrelevant
"{'data': 'Weight: | 75', 'label': [[0, 6, 'measuring_condition'], [10, 12, 'mean']]}",stray
"{'data': ' | | | <header> <Eigenschaft> | <Wert> | <Einheit> | <Meßmethode> </header>', 'label': []}",irrelevant
"{'data': 'Density ( Ib/gal ) @ 77 ºF | 8.2', 'label': []}",irrelevant
"{'data': 'viscosity | [ mPa.s ] 3600 - 6000', 'label': [[14, 19, 'unit'], [22, 26, 'min'], [29, 33, 'max']]}",Viscosity
"{'data': 'Amine Value ( mgs. KOH/gm. ) ( Perchloric Acid Method ) : | 280 – 320', 'label': [[14, 25, 'unit'], [31, 53, 'measuring_condition'], [60, 63, 'min'], [66, 69, 'max']]}",Amine value
"{'data': 'Flash point | 26 | °C | ISO 1523', 'label': []}",irrelevant
"{'data': 'Ancamine | Ancamine | Nonylphenol Free | <header> <Ancamine> | <Ancamine> | < 2089 J> <Nonylphenol Free> | < 2089 M> <> </header>', 'label': []}",irrelevant
"{'data': 'Amine value,mg KOH/g of Resin | 230 – 250', 'label': [[12, 20, 'unit'], [32, 35, 'min'], [38, 41, 'max']]}",Amine value
"{'data': 'Amine Value 3, [ mg KOH/g ] | 235 - 266', 'label': [[17, 25, 'unit'], [30, 33, 'min'], [36, 39, 'max']]}",Amine value
"{'data': 'Dry through | 220 min <header> <Item> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'Amine Equivalent Weight ( AEW ) | 1,200 | 900 | 700 | 450 | 1,850 <header> <Hycar Polymers> | < 1300 X 21 ATBN> | < 1300 X 16 ATBN> | < 1300 X 35 ATBN> | < 1300 X 42 ATBN> | < 1300 X 45 ATBN> </header>', 'label': [[34, 39, 'mean'], [42, 45, 'mean'], [48, 51, 'mean'], [54, 57, 'mean'], [60, 65, 'mean']]}",Amine value
"{'data': 'BBM ( 120 mesh ) | 0.1', 'label': []}",irrelevant
"{'data': 'Color | Gardner | 7 max. | ASTM D 1544 <header> <Property> | <Units> | <Value> | <Test Method/Standard> </header>', 'label': []}",irrelevant
"{'data': 'Amine Value | 520 to 570 mg KOH/g | 520 to 570 mg KOH/g | 520 to 570 mg KOH/g | 520 to 570 mg KOH/g | ISO 9702 <header> <Properties> | <Nominal Value ( English ) > | <Nominal Value ( English ) > | <Nominal Value ( SI ) > | <Nominal Value ( SI ) > | <Test Method> </header>', 'label': [[14, 17, 'min'], [21, 24, 'max'], [25, 33, 'unit'], [36, 39, 'min'], [43, 46, 'max'], [47, 55, 'unit'], [58, 61, 'min'], [65, 68, 'max'], [69, 77, 'unit'], [80, 83, 'min'], [87, 90, 'max'], [91, 99, 'unit'], [102, 110, 'method']]}",Amine value
"{'data': 'Flash point, KOP - QSH - 4.10 - QW 1031 | °C | 70', 'label': []}",irrelevant
"{'data': ' | Odour | Amine <header> <> | <DATA SHEET> | <DATA SHEET> </header>', 'label': []}",irrelevant
"{'data': 'pH | 8.5 | NTM - 54 <header> <PROPERTY> <Appearance> | <TYPICAL VALUES> <Red liquid> | <TEST METHOD> <Visual> </header>', 'label': []}",irrelevant
"{'data': ' | A* | B* <header> <Appearance> <> | <Almost Colorless Liquid> <A*> | <Almost Colorless Liquid> <B*> </header>', 'label': []}",irrelevant
"{'data': ' | Typical value <header> <> | <Typical value> </header>', 'label': []}",irrelevant
"{'data': 'Solids % | 99 - 100', 'label': [[7, 8, 'unit'], [11, 13, 'min'], [16, 19, 'max']]}",Solid content
"{'data': 'Viscosity @ 77 ºF ( CP ) | 5 | 0', 'label': [[12, 17, 'measuring_condition'], [20, 22, 'unit'], [27, 28, 'mean'], [31, 32, 'mean']]}",Viscosity
"{'data': 'Specific Gravity 3 @ 77 ºF | | 1.0 2 <header> <TYPICAL PROPERTIES> <Appearance> <> | <TYPICAL PROPERTIES> <> <A*> | <TYPICAL PROPERTIES> <Clear Liquid> <B*> </header>', 'label': []}",irrelevant
"{'data': 'Solid Epoxy Resin ( EEW 630 ) | 14 - 28 b <header> <Appearance> | <Amber liquid> </header>', 'label': []}",irrelevant
"{'data': 'Other data* Property | Value | Unit of measurement | Method <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",header
"{'data': 'Flash point, °C ( ISO 3679 ) | 24', 'label': []}",irrelevant
"{'data': 'TYPICAL HANDLING PROPERTIES | <header> <TYPICAL PROPERTIES> <Appearance> | <TYPICAL PROPERTIES> <Amber liquid> </header>', 'label': []}",irrelevant
"{'data': 'Equivalent Wt/{H} | 95', 'label': []}",irrelevant
"{'data': 'Recommended use Level 4 [ PHR ] | 65 <header> <Appearance> | <Amber Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Form | | Liquid | <header> <PROPERTY> <Form> | <TEST METHOD> <> | <SPECIFICATION> <Liquid> | <UNIT> <> </header>', 'label': []}",irrelevant
"{'data': 'amine number | mg KOH/g | app. 550 | UPPC - 16945 <header> <parameter> | <unit> | <figure> | <method> </header>', 'label': [[15, 23, 'unit'], [31, 34, 'mean'], [37, 49, 'method']]}",Amine value
"{'data': 'Key data | Flash point ( Pensky Martens, ISO 2719 ) | Flash point ( Pensky Martens, ISO 2719 )', 'label': []}",irrelevant
"{'data': 'Water content | max 0.5 % | VE/ 4.003 <header> <Parameter> | <Limits> | <Method> </header>', 'label': []}",irrelevant
"{'data': ' [ mg KOH/g ] | 160 - 190', 'label': []}",irrelevant
"{'data': 'Fugitive constituent % | 0.26 <header> <> | <Amanda 969 A - 2 > </header>', 'label': []}",irrelevant
"{'data': '2 20 months after mixin ng | 52, 000 | 47,5 00 | 44,00 00 | Gelle ed after 6 month hs | Gel lled afte er 2 we eks <header> <> < [ Form u lation ] > | <U - CAT 660 M> < ( pa arts ) > | <U - CAT 660 M> < ( part ts ) > | <U - CAT 660 M> < ( parts s ) > | <BDME EE> < ( part ts ) > | <DBT TDL> < ( pa rts ) > </header>', 'label': []}",irrelevant
"{'data': ' | <header> <TYPICAL PROPERTIES> <Appearance> | <TYPICAL PROPERTIES> <Amber Liquid> </header>', 'label': []}",irrelevant
"{'data': ' | Density at 25 °C ( ISO 1675 ) | 0.99 | [ g/cm 3 ]', 'label': []}",irrelevant
"{'data': 'TAV* 1 ( mgKOH/g ) | 130 - 160 | KD - AS - 201 <header> <Item> | <KMH - 151 XB 70 > | <Test Method> </header>', 'label': []}",irrelevant
"{'data': '3. Color on ‘Gardner’ Scale : | 10 Max.', 'label': []}",irrelevant
"{'data': 'Viscosity viscosity | DIN EN ISO 3219 [ mPa.s ] 12000 - 21000', 'label': [[22, 37, 'method'], [40, 45, 'unit'], [48, 53, 'min'], [56, 61, 'max']]}",Viscosity
"{'data': 'Density at 25 ℃ ( ISO 1675 ) | 1.05', 'label': []}",irrelevant
"{'data': 'AMINE VALUE | MG KOH/G | AM# 1 B | 460 | 490 <header> <Test Description> | <Units> | <Method> | <Minimum> | <Maximum> </header>', 'label': [[14, 22, 'unit'], [25, 32, 'method'], [35, 38, 'min'], [41, 44, 'max']]}",Amine value
"{'data': '""#$ ) $# . t at 25 º C IN 53015 ISO 1205 ! /\' | - \'\'\' . &\'\'\' m a % ""', 'label': []}",irrelevant
"{'data': 'Viscosity 2 @ 77 ºF ( cP ) | 2,10 0', 'label': [[14, 19, 'measuring_condition'], [22, 24, 'unit'], [29, 35, 'mean']]}",Viscosity
"{'data': 'Chemical Description | 2003 - 259 is a modified polyamidoamine. | 2003 - 259 is a modified polyamidoamine.', 'label': []}",irrelevant
"{'data': 'Melting Point, °F | 32 – 41 | 23 – 14 | 158 – 176 <header> <> <Appearance> | <Amicure 101 > <Amber Liquid> | <DETDA*> <Red Liquid> | <MDA**> <Brown Solid> </header>', 'label': []}",irrelevant
"{'data': ' | | <header> <Property> | <Typical value> | <Specification> </header>', 'label': []}",irrelevant
"{'data': 'Non - volatile content, | % @ 150 ℃ / 1 Hr. 69 - 71', 'label': [[26, 27, 'unit'], [30, 43, 'measuring_condition'], [44, 46, 'min'], [49, 51, 'max']]}",Solid content
"{'data': 'Equivalent Wt/{H} | 48', 'label': []}",stray
"{'data': 'point H - equivalent* | 185 ℃ 97', 'label': []}",irrelevant
"{'data': 'Specific Gravity @ 77 °F 0.95', 'label': []}",irrelevant
"{'data': 'Flash Point 4 ( °F ) | > 200 <header> <TYPICAL PROPERTIES> <Appearance> | <TYPICAL PROPERTIES> <Amber Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Color 1 ( Gardner ) | 7 | 7', 'label': []}",irrelevant
"{'data': 'Quality assurance period | 12 months | Storage condition : Indoor ( below 40 ) <header> <Product Name Manufacturer End Use Product Code> | < ( TEPA ) TOSOH Corp Japan Tetraethylenepentamine Industry Use> | <Date : December 6, 2012 :TKH/AKZO/ 11 / 012 ( 3 ) No.> </header>', 'label': []}",irrelevant
"{'data': '400 | Viscosity at 25 °C - poise', 'label': [[0, 3, 'unclear_value'], [16, 24, 'measuring_condition'], [27, 32, 'unit']]}",Viscosity
"{'data': 'Key data | Aspect ( visual ) | clear liquid |', 'label': []}",irrelevant
"{'data': ""A ine Nu 0 0 1 er ( IS 2 - + ! 2 | % '& - ( & mg 8906 g"", 'label': []}",irrelevant
"{'data': 'Color, Gardner | 3', 'label': []}",irrelevant
"{'data': 'Applications | In combination with liquid or ( preferably ) solid epoxy resins or their solutions, such as R Araldite GZ 7071 X 75, Aradur 115 is suitable for the formulation of cold - curing, solvent - containing coatings, for application to steel and mineral substrates. Its main areas of application are in ship - building, anti - corrosion protection and the construction industry. | In combination with liquid or ( preferably ) solid epoxy resins or their solutions, such as R Araldite GZ 7071 X 75, Aradur 115 is suitable for the formulation of cold - curing, solvent - containing coatings, for application to steel and mineral substrates. Its main areas of application are in ship - building, anti - corrosion protection and the construction industry.', 'label': []}",irrelevant
"{'data': 'Freezing point ( DIN 3013 ) | ℃ | | < - 20 | <header> <Trilon®> | <Unit> | <BD> | <BX Liquid> | <BX Powder> </header>', 'label': []}",irrelevant
