text,label
"{'data': 'APPEARANCE | Semi - Viscous Liquid <header> <TYPICAL PROPERTIES - The following Properties are NOT to be considered specifications.> <APPEARANCE> | <TYPICAL PROPERTIES - The following Properties are NOT to be considered specifications.> <Semi - Viscous Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Appearance: | White liquid <header> <PHYSICAL PRODUCT PROPERTIES> <Appearance:> | <PHYSICAL PRODUCT PROPERTIES> <White liquid> </header>', 'label': []}",irrelevant
"{'data': 'Appearance: | Achromatic transparent liquid', 'label': []}",irrelevant
"{'data': 'Ash | % | | ≤ 0.2 | | WJ 9028 - 05 4.5.10 <header> <Item> | <Index> <Unit> | <Index> <H 1 / 4 ″a> | <Index> <H 1 / 4 ″b> | <Index> <H 1 / 4 ″c> | <Index> <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'Acid CON. % | ≤ 0.07', 'label': [[10, 11, 'unit'], [16, 20, 'max']]}",Acid content
"{'data': 'Refractive index at 25 °C | 1.572 ± 0.003', 'label': []}",irrelevant
"{'data': 'VOC Content ( wt % ) | 24 ~ 28 %', 'label': []}",irrelevant
"{'data': 'PHYSICAL CONSTANTS | Acid value ( on solids ) | 30 - 45', 'label': [[34, 43, 'measuring_condition'], [48, 50, 'min'], [53, 55, 'max']]}",Acid content
"{'data': 'Solubility | — | Clear | Clear | Clear | Visible <header> <Item> | <Index> <Unit> | <Index> <H 1 / 4 ″a> | <Index> <H 1 / 4 ″b> | <Index> <H 1 / 4 ″c> | <Index> <Test Method> </header>', 'label': [[17, 22, 'qualitative_value'], [25, 30, 'qualitative_value'], [33, 38, 'qualitative_value'], [41, 48, 'qualitative_value']]}",irrelevant
"{'data': 'RS 1 / 2 sec | 3.0 ~ 5.0 | Below 0.03 % <header> <Specification> | <Viscosity ( sec ) > | <Acidity ( % ) > </header>', 'label': []}",multi
"{'data': 'Hardness | HB | 1000 g, Film Thickness : 10 ㎛,188 ㎛PET <header> <> | <CHTU - 2611 > | <测试方式> </header>', 'label': []}",irrelevant
"{'data': 'Specific weight ( g/cm 3 ) | 1.65 ~ 1.67 ( in water )', 'label': []}",irrelevant
"{'data': 'Colour ( 50 % in DMF ) | max. 3 | Gardner Holdt at 25 o C | ASTM D - 1544 <header> <Specifications> | <Value> | <Unit> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Description: | A polyketone varnish resin', 'label': []}",irrelevant
"{'data': 'Acid value | < 3', 'label': [[15, 16, 'max']]}",Acid content
"{'data': 'Typical data', 'label': []}",irrelevant
"{'data': 'Damping agent | % | 30 ± 2 | WJ 9028 - 05 4.5.12 <header> <Item> | <Index> <Unit> | <Index> <H 1 / 16 ″> | <Index> <Test Method> </header>', 'label': []}",irrelevant
"{'data': '3 Appearance | Clear', 'label': []}",irrelevant
"{'data': 'Moisture ( % ) | 3.5 Max', 'label': []}",irrelevant
"{'data': '- | active matter content | 100 %', 'label': []}",irrelevant
"{'data': 'Viscosity Tested Method: |', 'label': []}",Viscosity
"{'data': 'TECHNICAL DATA SHEET | TECHNICAL DATA SHEET', 'label': []}",irrelevant
"{'data': 'HS - Code | HS - Code | 390950 | 390950', 'label': []}",irrelevant
"{'data': 'PERFORMANCE AND SUGGESTED USES | RESINA 20446 is an air and low temperature oven drying alkyd resin, endowed with very good adhesion, colour retention, hardness, brightness, water and fuel resitance properties. | RESINA 20446 is an air and low temperature oven drying alkyd resin, endowed with very good adhesion, colour retention, hardness, brightness, water and fuel resitance properties. | RESINA 20446 is an air and low temperature oven drying alkyd resin, endowed with very good adhesion, colour retention, hardness, brightness, water and fuel resitance properties. <header> <TYPE DELIVERY FORM> | <Air - drying short - oil alkyd resin. 65 % in BUTYL ACETATE> | <Air - drying short - oil alkyd resin. 65 % in BUTYL ACETATE> | <Air - drying short - oil alkyd resin. 65 % in BUTYL ACETATE> </header>', 'label': []}",irrelevant
"{'data': 'Specific Gravity | 1.37', 'label': []}",irrelevant
"{'data': 'Average molecular weight | 1000', 'label': []}",irrelevant
"{'data': ' | Appearance | White Powder <header> <Physical Properties:> | <Chemical Type> | <Information withheld> </header>', 'label': []}",irrelevant
"{'data': '项目Items | 单位Units | 指标Specification <header> <项目Items> | <单位Units> | <指标Specification> <COL - 103 > </header>', 'label': []}",header
"{'data': 'Density at 20 °C | g/cm 3 ca. 0.99 | g/cm 3 ca. 0.99 | ISO 2811 - 1 <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",irrelevant
"{'data': 'RESIN SPECIFICATION:', 'label': []}",irrelevant
"{'data': 'RS 30 - 35 cps | 2.65 ~ 3.1 | Below 0.04 % | 120 kg <header> <Specification> | <Viscosity ( sec ) > | <Acidity ( % ) > | <Packaging> </header>', 'label': []}",multi
"{'data': '（湿润剂含量） | （湿润剂含量） | （湿润剂含量） | H | % | | | | 25 40 | | | <header> <Item （项目）> | <Item （项目）> | <Item （项目）> | <Item （项目）> | <Unit ( 单位 ) > | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Test Method （检测方法）> </header>', 'label': []}",irrelevant
"{'data': 'US FDA: 21 CFR 175.105 | US FDA: 21 CFR 175.105 | 21 CFR 176.210 <header> <Packaging Package> | <Form> | <Net Weight> </header>', 'label': []}",irrelevant
"{'data': 'Not continually determined: | | <header> <Dynamic Viscosity DIN EN ISO 3219 - B Cone & Plate ( 23 °C ) > | < [ mPa.s ] > | < 220 - 360 > </header>', 'label': []}",irrelevant
"{'data': 'Specific gravity at 25 C ( 77 F ) | 1,29', 'label': []}",irrelevant
"{'data': 'Ash Content , % | 0.3 max', 'label': []}",irrelevant
"{'data': 'flash point in °C | 26', 'label': []}",irrelevant
"{'data': 'NCO content ( DIN EN ISO 11909 ) | 19 – 20 %', 'label': []}",irrelevant
"{'data': 'Melting point, capillary method | 90 - 110 °C', 'label': []}",irrelevant
"{'data': 'Water content | % | max 0.3 <header> <Appearance> | <> | <brown liquid> </header>', 'label': []}",irrelevant
"{'data': 'Kinematic Visosity, cts | 0.80', 'label': [[0, 9, 'measuring_condition'], [20, 23, 'unit'], [26, 30, 'mean']]}",Viscosity
"{'data': 'Mercaptan content / % | 1.5 - 2.0', 'label': []}",irrelevant
"{'data': 'Glass Transition Temperature, C, typically O | 56', 'label': [[30, 31, 'unit'], [47, 49, 'mean']]}",Glass transition temperature
"{'data': 'Appearance | White non - regular flake', 'label': []}",irrelevant
"{'data': 'Fire point / C ( F ) | Cleveland Open Cup 252 ( 485 ) <header> <Properties> | <LP - 32 > </header>', 'label': []}",irrelevant
"{'data': 'RS 1 / 2 sec | 3.0 ~ 5.0 | Below 0.03 % | 120 kg <header> <Specification> | <Viscosity ( sec ) > | <Acidity ( % ) > | <Packaging> </header>', 'label': []}",multi
"{'data': 'Index Type | solid content | Viscosity （mpa.s） | Water | Color | Appearance <header> <Index Type> | <solid content> | <Viscosity （mpa.s）> | <Water> | <Color> | <Appearance> </header>', 'label': []}",multi_header
"{'data': 'Acid value, on solid | 2 - 4 | mg KOH/g | 2401 <header> <Property> | <Range> | <Unit> | <TM> </header>', 'label': [[12, 20, 'measuring_condition'], [23, 24, 'min'], [27, 28, 'max'], [31, 39, 'unit'], [42, 46, 'method']]}",Acid content
"{'data': 'Specification | Viscosity ( sec ) | Acidity ( % ) | Packaging <header> <Specification> | <Viscosity ( sec ) > | <Acidity ( % ) > | <Packaging> </header>', 'label': []}",multi_header
"{'data': 'Damping agent CON. | Damping agent CON. | Damping agent CON. | L | | ～ | ～ | ～ | ～ | | | WJ 9028 - 05 4.5.12 <header> <Item （项目）> | <Item （项目）> | <Item （项目）> | <Item （项目）> | <Unit ( 单位 ) > | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Test Method （检测方法）> </header>', 'label': []}",irrelevant
"{'data': 'Adhesion | : Gt = 0 | DIN 53151', 'label': []}",irrelevant
"{'data': 'Shelf Life | Shelf Life | Shelf Life | Shelf Life | Shelf Life <header> <Shelf Life> <Container Type> | <Shelf Life> <Conditions of Handling> | <Shelf Life> <Conditions of Storage> | <Shelf Life> | <Shelf Life> <Deterioration Characteristics> </header>', 'label': []}",irrelevant
"{'data': '2 Speed | 5 rpm', 'label': []}",stray
"{'data': 'Specific weight ( g/cm 3 ) | 1.65 ~ 1.67', 'label': []}",irrelevant
"{'data': 'EXPIRY DATE | June 2019 | June 2019', 'label': []}",irrelevant
"{'data': 'Water | 5,0 % ( max. ) | PO 4929 <header> <Analysis> | <Specifications> | <Methods of CNQB> </header>', 'label': []}",irrelevant
"{'data': 'Amine Value ( Reaction Resins ) | DIN 16945 / 5.6', 'label': []}",irrelevant
"{'data': 'LF - 3089 - 2 is a resin which is designed for the vacuum aluminium , water and electroplating Cr Ni, or Stainless ( 304 ) . This product has many merits, such as excellent adhesion, good compatibility with dyes, good anti - alcohol resistance, good adhesion for layer and so on', 'label': []}",irrelevant
"{'data': 'Items | Product Name FST PES - MP 20 G <header> <Items> | <Product Name FST PES - MP 20 G> </header>', 'label': []}",irrelevant
"{'data': 'Código: ESNC - IN 14 | Versión: 01 | Página: 1 de 2 <header> <INFORMACIÓN TECNICA ( ESPECIFICACIÓN PRODUCTO TERMINADO ) > <Código: ESNC - IN 14 > | <INFORMACIÓN TECNICA ( ESPECIFICACIÓN PRODUCTO TERMINADO ) > <Versión: 01 > | <INFORMACIÓN TECNICA ( ESPECIFICACIÓN PRODUCTO TERMINADO ) > <Página: 1 de 2 > </header>', 'label': []}",irrelevant
"{'data': 'Colour, APHA | < 100 <header> <Appearance> | <clear liquid> </header>', 'label': []}",irrelevant
"{'data': 'Dynamic Viscosity ( Ubbelohde ) | DIN 53177', 'label': [[0, 7, 'measuring_condition'], [20, 29, 'measuring_condition'], [34, 43, 'method']]}",Viscosity
"{'data': 'Typical properties', 'label': []}",irrelevant
"{'data': 'Nitrogen content ( % ) | 11.5 ~ 12.2 %', 'label': []}",irrelevant
"{'data': 'Ignition point（发火点） | Ignition point（发火点） | Ignition point（发火点） | Ignition point（发火点） | ℃ | | | ≥ 180 | ≥ 180 | | | WJ 9028 - 05 4.5.9 <header> <Item （项目）> | <Item （项目）> | <Item （项目）> | <Item （项目）> | <Unit ( 单位 ) > | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Test Method （检测方法）> </header>', 'label': []}",irrelevant
"{'data': 'PRODUCT SPECIFICATIONS* | BN 6 /ASTM D 1545 | Viscosity ( Gardner - Holdt at 25 °C ) | W - Y <header> <> | <Test Methods> | <Standard Inspection> <Units> | <Review 000 > <Specifications> </header>', 'label': [[26, 43, 'method'], [58, 82, 'measuring_condition'], [87, 88, 'min'], [91, 92, 'max']]}",Viscosity
"{'data': ' | | | 1 | | — | — | 8.5 ~ 16.0 | 8.5 ~ 16.0 | 8.5 ~ 16.0 | — | <header> <Item （项目）> | <Item （项目）> | <Item （项目）> | <Item （项目）> | <Unit ( 单位 ) > | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Index （指标）> | <Test Method （检测方法）> </header>', 'label': []}",stray
"{'data': 'Hardness | | | | | | <header> <> | <> | <> | <> | <> | <> | <> </header>', 'label': []}",irrelevant
"{'data': 'Solid content | % | 18 ~ 22 % <header> <ltem> | <Unit> | <Spec> </header>', 'label': [[16, 17, 'unit'], [20, 22, 'min'], [25, 27, 'max'], [28, 29, 'unit']]}",Solid content
"{'data': 'Colour | 2 max.', 'label': []}",irrelevant
"{'data': 'Non‐volatile content ( nvc ) DIN EN ISO 3251', 'label': [[29, 44, 'method']]}",Solid content
"{'data': 'Color, Gardner scale | 1', 'label': []}",irrelevant
"{'data': 'Properties | LP - 32 <header> <Properties> | <LP - 32 > </header>', 'label': []}",irrelevant
"{'data': 'Determined per batch: | | | Beckopox SEH 620 is used in combination with Beckopox EP 301 to produce fast drying 2 K epoxy coatings with very good chemical resistance, adhesion on metal and anticorrosion properties. <header> <TYPE> | <> | <> | <SPECIAL PRODUCT> </header>', 'label': []}",irrelevant
"{'data': 'NCO content，wt % | 15 - 16 | 15 - 16 <header> <Appearance> | <Clear to pale yellowish transparent liquid> | <Clear to pale yellowish transparent liquid> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity（St 25 ℃ ) | 6.27 - 8.84 | 6.27 - 8.84 | （U - V ) <header> <级别指标 Item> | <一级蓖麻油> <Specification> | <一级蓖麻油> <Test value> | <执行标准> <Test value> </header>', 'label': [[22, 26, 'min'], [29, 33, 'max'], [36, 40, 'min'], [43, 47, 'max'], [51, 52, 'min'], [55, 56, 'max'], [10, 12, 'unit'], [13, 17, 'measuring_condition']]}",Viscosity
"{'data': 'BASIC FEATURES: Application - Regeneration Efficient Demineralization - Uniform Sized Polymer Structure - Gel polystyrene crosslinked with divinylbenzene Appearance - Spherical beads Functional Group - Type 1 Quaternary Ammonium', 'label': []}",irrelevant
"{'data': 'ester | soluble | soluble |', 'label': []}",irrelevant
"{'data': 'Aspecto | Transparente | | 017 A | 017 A <header> <Especificaciones Propiedades> <> | <Valores> <> | <Unidades> <> | <Método> <* SBM> | <Método> <ISO> </header>', 'label': []}",irrelevant
"{'data': 'Specific gravity | 3 1 - 1. 2 g/cm', 'label': []}",irrelevant
"{'data': 'Composition: |', 'label': []}",irrelevant
"{'data': 'Viscosity | cP 25', 'label': [[12, 14, 'unit'], [15, 17, 'mean']]}",Viscosity
"{'data': 'Compound | EPDM ( Ethylene - Propylene Diene Modified )', 'label': []}",irrelevant
"{'data': 'Other data* Property | Value | Unit of measurement | Method <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",header
"{'data': '*SBM: Métodos de control interno de AKZO.', 'label': []}",irrelevant
"{'data': 'Molecular Weight, Mn | Gel Permeation Chromatography | Gel Permeation Chromatography | modified D 3536 | 800 | 800 <header> <SPECIFICATIONS PROPERTIES METHOD/ASTM NUMBER ( IF APPLICABLE ) > | <SPECIFICATIONS PROPERTIES METHOD/ASTM NUMBER ( IF APPLICABLE ) > | <SPECIFICATIONS PROPERTIES METHOD/ASTM NUMBER ( IF APPLICABLE ) > | <SPECIFICATIONS PROPERTIES METHOD/ASTM NUMBER ( IF APPLICABLE ) > | <SPECIFICATIONS PROPERTIES METHOD/ASTM NUMBER ( IF APPLICABLE ) > | <SPECIFICATIONS PROPERTIES METHOD/ASTM NUMBER ( IF APPLICABLE ) > </header>', 'label': []}",irrelevant
"{'data': 'Gloss 60 º, ( ASTM D - 523 - 60 E ) | Over 90 %', 'label': []}",irrelevant
"{'data': 'Water content ( wt % ) | ≦ 5 %', 'label': []}",irrelevant
"{'data': 'Non - volatile content ( 1 g / 1 h / 125 °C ) | 50.0 - 54.0 | % | DIN EN ISO 3251 <header> <Form supplied> <Specification Property> | <approx. 52 % in water> <Value> | <approx. 52 % in water> <Unit of measurement> | <approx. 52 % in water> <Method> </header>', 'label': [[25, 43, 'measuring_condition'], [48, 52, 'min'], [55, 59, 'max'], [62, 63, 'unit'], [66, 81, 'method']]}",Solid content
"{'data': '- 21,0 | NC - 1.2', 'label': []}",irrelevant
"{'data': 'RS 10 ~ 15 sec | 10 ~ 15 | Below 0.03 % <header> <Specification> | <Viscosity ( sec ) > | <Acidity ( % ) > </header>', 'label': []}",multi
"{'data': 'Acid Content ( as H 2 SO 4 ) , % | 0.04 max', 'label': [[15, 26, 'measuring_condition'], [31, 32, 'unit'], [35, 39, 'max']]}",Acid content
"{'data': 'Solids content ( Volumn % ) | 50 ~ 60 %', 'label': [[17, 23, 'measuring_condition'], [24, 25, 'unit'], [30, 32, 'min'], [35, 37, 'max'], [38, 39, 'unit']]}",Solid content
"{'data': 'Density at 23 °C | approx. 1,1 | g/cm 3 | DIN EN ISO 2811 <header> <Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Acid CON. | Received % | RMFI SH WOOD ≤ 0.06 | RMFI SH WOOD ≤ 0.06 | WJ 9028 - 05 4.5.7 <header> <Item> | <Index> <Unit> | <Index> <H 1 / 2 ″a> | <Index> <H 1 / 2 ″b> | <Index> <Test Method> </header>', 'label': [[21, 22, 'unit'], [25, 37, 'unclear_value'], [40, 44, 'max'], [62, 66, 'max'], [69, 87, 'method'], [47, 59, 'unclear_value']]}",Acid content
"{'data': 'Other | Glass Transition T, ºC ( DSC - Tg ) | approx 62 <header> <> | <Appearance> | <Pale granules> </header>', 'label': [[28, 30, 'unit'], [33, 41, 'measuring_condition'], [53, 55, 'mean']]}",Glass transition temperature
"{'data': 'VISCOSITY | 38 Poises', 'label': [[12, 14, 'mean'], [15, 21, 'unit']]}",Viscosity
"{'data': 'FREEZE/THAW 5 cycles | GLOSS ( 60 Y ) | 91 <header> <TYPICAL PHYSICAL PROPERTIES*> <SOLIDS 40 % > | <TYPICAL PHYSICAL PROPERTIES*> <APPEARANCE> | <TYPICAL PHYSICAL PROPERTIES*> <Opaque> </header>', 'label': []}",irrelevant
"{'data': 'REAFREE F 3300 - A 15 | 37', 'label': []}",irrelevant
"{'data': 'Solids Content ( Volumn % ) | 50 ~ 60 %', 'label': [[17, 23, 'measuring_condition'], [24, 25, 'unit'], [30, 32, 'min'], [35, 37, 'max'], [38, 39, 'unit']]}",Solid content
"{'data': 'APPEARANCE | Semi - Viscous Liquid', 'label': []}",irrelevant
"{'data': 'Non - volatile content | 38 - 42 % | ISO 3251 ( 2 g, 3 h, 105 °C ) <header> <Appearance> | <Opalescent, high - viscous liquid> | <Opalescent, high - viscous liquid> </header>', 'label': [[25, 27, 'min'], [30, 32, 'max'], [33, 34, 'unit'], [37, 45, 'method'], [48, 64, 'measuring_condition']]}",Solid content
"{'data': 'Tack | Tack | Tack <header> <Form> | < 100 % , viscous liquid> | < 100 % , viscous liquid> </header>', 'label': []}",irrelevant
"{'data': 'Property | Value | Unit | Test method <header> <Property> | <Value> | <Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Solid content ( % ) : | 40', 'label': [[16, 17, 'unit'], [24, 26, 'mean']]}",Solid content
"{'data': 'min. Curing Temp. | 10 °C', 'label': []}",irrelevant
"{'data': 'Flash Point, Closed Cup, °C | | > 54', 'label': []}",irrelevant
"{'data': 'Properties | : Excellent film forming and chemical resistance properties. Very good for interior durability and toughness. | : Excellent film forming and chemical resistance properties. Very good for interior durability and toughness. | : Excellent film forming and chemical resistance properties. Very good for interior durability and toughness. | : Excellent film forming and chemical resistance properties. Very good for interior durability and toughness. <header> <UV Curable PU Dispersion> | <Neptune> | <Date : 16.1.19 > | <Date : 16.1.19 > | <Date : 16.1.19 > </header>', 'label': []}",irrelevant
"{'data': 'Resin Molecular weight, Mw | 9000', 'label': []}",irrelevant
"{'data': '4. General properties', 'label': []}",irrelevant
"{'data': '11,8 - 12,3 | % | NC - 1.3', 'label': []}",irrelevant
"{'data': 'Composition: |', 'label': []}",irrelevant
"{'data': 'Color | - | clear <header> <Item> | <Unit> | <Spec> </header>', 'label': []}",irrelevant
"{'data': 'NV* 3 ( wt. % ) | 58 - 62 | KD - AS - 018 <header> <Item> | <GX - 422 > | <Test Method> </header>', 'label': [[18, 20, 'min'], [23, 25, 'max'], [28, 41, 'method'], [8, 11, 'measuring_condition'], [12, 13, 'unit']]}",Solid content
"{'data': 'Degree of substitution: | 2,20 | | 2,32 | 1 | <header> <Nitrogen content of the containing NC:> | <> < 11,8 > | <> < - > | <> < 12,3 > | <Wolff testing method> < % > | <Wolff testing method> <NC - 1.3 > </header>', 'label': []}",irrelevant
"{'data': 'Refractive index | 1.480 - 1.483 | 1.480 - 1.483 | ISO 6320 <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",irrelevant
"{'data': 'Appearance | Pale granules', 'label': []}",irrelevant
"{'data': 'Solid ( % ) | 7.0 - 8.0 % | 150 ℃* 30 min <header> <Property> <Appearance> | <Spec.> <Clear, Liquid> | <Remark> <Clear, Liquid> </header>', 'label': [[8, 9, 'unit'], [14, 17, 'min'], [20, 23, 'max'], [24, 25, 'unit'], [28, 41, 'measuring_condition']]}",Solid content
"{'data': '% Sec | 3.0 ~ 6.0', 'label': []}",stray
"{'data': 'ltem | Unit | Spec <header> <ltem> | <Unit> | <Spec> </header>', 'label': []}",header
"{'data': 'Bss Mesh | Cumulative % Retained | Cumulative % Retained | Cumulative % Retained | Cumulative % Retained | Cumulative % Retained <header> <Bss Mesh> | <Cumulative % Retained> <Microns> | <Cumulative % Retained> <Lower I imit> | <Cumulative % Retained> <Lower I imit> | <Cumulative % Retained> <Mean> | <Cumulative % Retained> <Upper> </header>', 'label': []}",irrelevant
"{'data': 'Color, Gardner ( DGF C - IV 4 c ) | 2.0 max.', 'label': []}",irrelevant
