text,label
"{'data': 'butter | curd cheese | | paraffin soap | <header> <fields of applications ball - point inks flexographic/gravure inks ink - jet inks O> | <fields of applications ball - point inks flexographic/gravure inks ink - jet inks O> | <fields of applications ball - point inks flexographic/gravure inks ink - jet inks O> | <solvent - based wood stains transparent coatings> <O > | <solvent - based wood stains transparent coatings> <O > </header>', 'label': []}",irrelevant
"{'data': 'Solubility in solvent mixture no. 1 :residue 0.0 - 2 % at 200 g/l', 'label': []}",irrelevant
"{'data': ' | <header> <clean mid - shade orange metal - complex dye with good to excellent solubility in polar solvents, nearly insoluble in water> <> | <clean mid - shade orange metal - complex dye with good to excellent solubility in polar solvents, nearly insoluble in water> <> </header>', 'label': []}",irrelevant
"{'data': 'POLYESTER: | YES | 4 | 5 <header> <POLYMER> | <FASTNESS> | <PROPERTIES LIGHT HEAT> | <PROPERTIES LIGHT HEAT> </header>', 'label': []}",irrelevant
"{'data': 'Spartanburg, SC, USA Tel: 800 - 910 - 5592 | Gent, Belgium Tel: 32 - 9 - 265 - 1100 | Sao Paulo, Brazil Tel: 55 - 11 - 3043 - 7942 | Mexico City, Mexico Tel: 52 - 55 - 3088 3600 | Singapore Tel: 65 - 6377 - 0770 | Shanghai Tel: 86 - 21 6145 - 5555 | Pune, India Tel. 91.20.6730.7501 <header> <NORTH AMERICA> | <EUROPE> | <LATIN AMERICA> | <LATIN AMERICA> | <ASIA> | <ASIA> | <ASIA> </header>', 'label': []}",irrelevant
"{'data': 'Particle Size: | Not applicable', 'label': []}",irrelevant
"{'data': 'pH: | approx. 9.1 in 10 g/l at 20 ° C', 'label': []}",irrelevant
"{'data': 'Colour : | yellow - orange', 'label': [[11, 26, 'qualitative_value']]}",Color
"{'data': 'Identification Information', 'label': []}",irrelevant
"{'data': '150 ℃, 30 minutes | A', 'label': []}",irrelevant
"{'data': 'Solubility | Results <header> <Solubility Data of Colorant> <Solubility> | <Solubility Data of Colorant> <Results> </header>', 'label': []}",irrelevant
"{'data': 'MP:butyl acetate, 20 : 80 O | MP:ethyl acetate, 20 : 80 O | 1 - propanol | <header> <Colour Index> | <Acid Yellow 220 | 11714 > | <> | <> </header>', 'label': []}",irrelevant
"{'data': 'Insoluble Residue | : Less than 2 %', 'label': []}",irrelevant
"{'data': 'Moisture: | Less than 3 % <header> <> | <> </header>', 'label': []}",irrelevant
"{'data': 'chemical nature | | | <header> <Colour Index> | <Acid Red 407 | –> | <> | <> </header>', 'label': []}",irrelevant
"{'data': 'fastness to light | coatings, stabilized 5 | coatings, non - stabilized 4 | <header> <Colour Index> | <Acid Brown 282 | –> | <> | <> </header>', 'label': []}",Light Fastness
"{'data': 'nan | Artist`s Colours | - <header> <Stationery> | <Writing Inks> | < > </header>', 'label': []}",irrelevant
"{'data': 'Registration | CAS: Proprietary', 'label': []}",irrelevant
"{'data': 'Sublimation Fastness - | Sublimation Fastness -', 'label': []}",irrelevant
"{'data': 'explanation of symbols | miscible | limited miscibility | O not miscible <header> <Colour Index> | <Acid Red 405 | –> | <> | <> </header>', 'label': []}",irrelevant
"{'data': 'Physical Appearance | Yellow Liquid Light Fastness ( Blue Wool Scale ) 6 - 7', 'label': []}",irrelevant
"{'data': 'POLYURETHANE: | YES | 6 | 5 <header> <POLYMER> | <FASTNESS> | <LIGHT> | <PROPERTIES HEAT> </header>', 'label': [[22, 23, 'mean']]}",irrelevant
"{'data': 'Surface Tension approx. ( ¹ ) [ mN/m ] | - <header> <Density [ g/cm³ ] > | < 1.10 > </header>', 'label': []}",irrelevant
"{'data': 'Product Name: | Ice Blue', 'label': []}",irrelevant
"{'data': '1 ) Product Number: | RE', 'label': []}",irrelevant
"{'data': 'Ethanol 95 % / toluene 70 : 30 | 200 <header> <Solubility Results> | <Solubility Results> </header>', 'label': []}",irrelevant
"{'data': 'Standard: | Lot 2 of 05.01.2002', 'label': []}",irrelevant
"{'data': 'bulk volume | 1.29 l/kg <header> <Colour Index> | <Solvent Yellow 79 / –> </header>', 'label': []}",irrelevant
"{'data': 'fastness to light Lichtechtheit | 5 – 6 <header> <Colour Index> | <Acid Black 194 | –> </header>', 'label': [[34, 35, 'min'], [38, 39, 'max']]}",Light Fastness
"{'data': 'Melt Point: | > 325 C. O', 'label': []}",irrelevant
"{'data': 'C.I. Number: | 40674', 'label': [[15, 20, 'qualitative_value']]}",Color
"{'data': 'chemical nature | 1 : 1 Cr complex', 'label': []}",irrelevant
"{'data': '~ 1.5 l/kg | ~ 1.50 g/cm³ | | 5.8 ± 10 % | | <header> <fields of applications> <ball - point inks> <> | <fields of applications> <flexographic/gravure inks> <> | <> <ink - jet inks O > <> | <solvent - based wood stains transparent coatings > <ink - jet inks O > <> | <solvent - based wood stains transparent coatings > <ink - jet inks O > <> | <solvent - based wood stains transparent coatings > <ink - jet inks O > <> </header>', 'label': []}",multi
"{'data': 'Light Fastness | : 6 - 7 <header> <Product> | <: Meco Fast Color Yellow Y - 57 ( AK ) > </header>', 'label': [[19, 20, 'min'], [23, 24, 'max']]}",Light Fastness
"{'data': 'RED 304 C.I. No .: Solvent Red 8 / C.I Constitution No .: 12715 CAS No: 33270 - 70 - 1', 'label': [[19, 32, 'qualitative_value'], [58, 63, 'qualitative_value']]}",Color
"{'data': 'Chroma | | 72.9 | - | 70.9 | - | 71.8 | - <header> <> | <> | <PS> | <ABS> | <PC> | <PETP> | <PVC - R> | <PA 6 > </header>', 'label': []}",irrelevant
"{'data': 'RIGID PVC: | YES | 6 - 7 | 5 <header> <POLYMER> | <FASTNESS> | <PROPERTIES LIGHT HEAT> | <PROPERTIES LIGHT HEAT> </header>', 'label': []}",irrelevant
"{'data': 'Product Code: | D - 315', 'label': []}",irrelevant
"{'data': 'pH Value ( ¹ ) | 5 - 8 <header> <Density [ g/cm³ ] > | < - > </header>', 'label': []}",irrelevant
"{'data': 'Moisture | : Less than 3 % <header> <Product> | <: Meco Fast Color Yellow Y - 57 ( AK ) > </header>', 'label': []}",irrelevant
"{'data': '4 ) Acetone insoluble matter | ≤ 2.0 % | QA/ 342 <header> <Test property> | <Specification> | <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'Alkali ( NaOH ) | 5 | 5 <header> <Light fastness on Printed wet film> | <NC/alcohol> | <Vinyl/ketone> </header>', 'label': []}",irrelevant
"{'data': 'Light fastness ( 6 / 7 ) of blue for wool scale Dry content: ( 24 + 3 ) %', 'label': [[17, 18, 'min'], [21, 22, 'max'], [25, 47, 'measuring_condition']]}",Light Fastness
"{'data': '4 ) | Ethyl cellosolve / Ethyl glycol | 500', 'label': []}",irrelevant
"{'data': 'Light fastness on Printed wet film | NC/alcohol | Vinyl/ketone <header> <Light fastness on Printed wet film> | <NC/alcohol> | <Vinyl/ketone> </header>', 'label': []}",Light Fastness
"{'data': '5 | 5 | 5 | | 5 5 | <header> <fields of applications ball - point inks flexographic/gravure inks> <fields of applications ball - point inks flexographic/gravure inks> <> | <fields of applications ball - point inks flexographic/gravure inks> <fields of applications ball - point inks flexographic/gravure inks> <> | <fields of applications ball - point inks flexographic/gravure inks> <fields of applications ball - point inks flexographic/gravure inks> <> | <> <ink - jet inks> <O > | <> <solvent - based wood stains> < > | <transparent coatings> <solvent - based wood stains> < > </header>', 'label': []}",irrelevant
"{'data': 'Water | 3 - 4', 'label': []}",irrelevant
"{'data': 'density ( 20 °C [ 68 °F ] ) | 1.10 g/cm³', 'label': []}",irrelevant
"{'data': 'Registration | CAS: 128 - 80 - 3 EINECS: 204 - 909 - 5 <header> <CI Name> | <Solvent Green 3 > </header>', 'label': []}",irrelevant
"{'data': 'C.I. Number: | 674700', 'label': [[15, 21, 'qualitative_value']]}",Color
"{'data': 'bulk volume | density ( 20 °C [ 68 | °F ] ) | pH | <header> <fields of applications ball - point inks flexographic/gravure inks ink - jet inks O> | <fields of applications ball - point inks flexographic/gravure inks ink - jet inks O> | <fields of applications ball - point inks flexographic/gravure inks ink - jet inks O> | <solvent - based wood stains transparent coatings> <O > | <solvent - based wood stains transparent coatings> <O > </header>', 'label': []}",irrelevant
"{'data': 'Alcohol | Ethanol [ g/l ] | 20 <header> <Alcohol> | <Ethanol [ g/l ] > | < 20 > </header>', 'label': []}",irrelevant
"{'data': 'CAS No: | 15790 - 07 - 5', 'label': []}",irrelevant
"{'data': 'chemische Struktur | Mischung', 'label': []}",irrelevant
"{'data': 'paraffin | soap | sodium hydroxide | water <header> < 2.5 % dye> | < 1.0 % dye> | <transmittance> | <> </header>', 'label': []}",irrelevant
"{'data': 'anionic dye for water - based writing inks, inkjet inks, water - based wood stains and for special applications | anionic dye for water - based writing inks, inkjet inks, water - based wood stains and for special applications', 'label': []}",irrelevant
"{'data': 'Chemical Type: | Thioindigoid', 'label': []}",irrelevant
"{'data': 'Agro | Seed Treatment | 0 <header> <Stationery> | <Writing Inks> | < > </header>', 'label': []}",irrelevant
"{'data': 'Ethanol ( EtOH ) | 700 <header> <Solubility Data of Colorant> <Solubility> | <Solubility Data of Colorant> <Results> </header>', 'label': []}",irrelevant
"{'data': 'Appearance : | Fine Black Powder', 'label': []}",irrelevant
"{'data': 'Sublimation | 240 ° C.', 'label': []}",irrelevant
"{'data': 'C.I. Number: | 56238', 'label': [[15, 20, 'qualitative_value']]}",Color
"{'data': 'CI Generic Name: | Solvent Orange 11', 'label': [[19, 36, 'qualitative_value']]}",Color
"{'data': 'Decomposition temperature | : 170 °C Method: isoperibolic decomposition test | : 170 °C Method: isoperibolic decomposition test <header> <> | <> | <> </header>', 'label': []}",irrelevant
"{'data': 'CI No: | CI Name: | EC No: | CAS No: | Einecs No: <header> <CI No:> | <CI Name:> | <EC No:> | <CAS No:> | <Einecs No:> </header>', 'label': []}",header
"{'data': 'Flash point: | not applicable', 'label': []}",irrelevant
"{'data': '20 |', 'label': []}",irrelevant
"{'data': 'SD 1 / 3 | [ g/kg ] | 1.0 | 1.1 | 1,0 | 0.7 | 0.4 | - <header> <> | <> | <PS> | <ABS> | <PC> | <PETP> | <PVC - R> | <PA 6 > </header>', 'label': [[0, 9, 'measuring_condition'], [13, 18, 'unit'], [22, 25, 'mean'], [28, 31, 'mean'], [34, 37, 'mean'], [40, 43, 'mean'], [46, 49, 'mean']]}",Fastness
"{'data': 'POLYESTER: | YES | 7 | 5 <header> <POLYMER> | <FASTNESS> | <LIGHT> | <PROPERTIES HEAT> </header>', 'label': [[19, 20, 'mean']]}",irrelevant
"{'data': 'Ethyl acetate ( EtAc ) | 100 <header> <Solubility Data of Colorant> <Solubility> | <Solubility Data of Colorant> <Results> </header>', 'label': []}",irrelevant
"{'data': 'Fastness Wool Scale ) | 6', 'label': []}",stray
"{'data': 'Melting point | [ °C ] | 180 <header> <Density> | < [ g/cm³ ] > | < 1.33 > </header>', 'label': []}",irrelevant
"{'data': 'Overpainting | Overpainting | - |', 'label': []}",irrelevant
"{'data': 'POLYURETHANE: | NO | 0 | 0 <header> <POLYMER> | <FASTNESS> | <LIGHT> | <PROPERTIES HEAT> </header>', 'label': []}",irrelevant
"{'data': 'Density | | [ g/cm 3 ] | 1.40 <header> <Density> | <> | < [ g/cm 3 ] > | < 1.40 > </header>', 'label': []}",irrelevant
"{'data': '2 - Etoxy Ethanol | 500', 'label': []}",irrelevant
"{'data': 'Colour Index | Solvent Red 92 No.', 'label': [[15, 29, 'qualitative_value']]}",Color
"{'data': 'Relative tinting strength: | 95 - 105 %', 'label': []}",irrelevant
"{'data': 'Code: TC 05.7764 Description: Tinta Concentrata Bruno | Code: TC 05.7764 Description: Tinta Concentrata Bruno | Code: TC 05.7764 Description: Tinta Concentrata Bruno | Code: TC 05.7764 Description: Tinta Concentrata Bruno', 'label': []}",irrelevant
"{'data': 'CELLULOSIC: | YES | 5 | 5 <header> <POLYMER> | <FASTNESS> | <PROPERTIES LIGHT HEAT> | <PROPERTIES LIGHT HEAT> </header>', 'label': []}",irrelevant
"{'data': 'density ( 20 | 1.38 g/cm³', 'label': []}",irrelevant
"{'data': 'fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O | fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O | fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O | fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O | fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O <header> <fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O > | <fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O > | <fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O > | <fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O > | <fields of applications ball - point inks flexographic/gravure inks ink - jet inks solvent - based wood stains transparent coatings O > </header>', 'label': []}",irrelevant
"{'data': 'chemical nature |', 'label': []}",irrelevant
"{'data': 'SOLUBILITY DATA ( g / 100 ml ) | SOLUBILITY DATA ( g / 100 ml ) | | <header> <IDENTIFICATION INFORMATION> <Product Name: Product Code: C.I. Name: C.I. Number: HUE:> | <IDENTIFICATION INFORMATION> <Potomac Yellow D - 838 Solvent Yellow 160 : 1 Not listed Red shade Yellow> | <CHEMICAL STRUCTURE> <STRUCTURE NOT DISCLOSED> | <CHEMICAL STRUCTURE> <STRUCTURE NOT DISCLOSED> </header>', 'label': []}",irrelevant
"{'data': 'POLYAMIDE: | YES | 3 - 4 | 4 <header> <POLYMER> | <FASTNESS> | <LIGHT> | <PROPERTIES HEAT> </header>', 'label': []}",irrelevant
"{'data': 'Specific Gravity: | 0.00', 'label': []}",irrelevant
"{'data': 'Skin Irritation acute: | non - irritating | Species: Rabbit', 'label': []}",irrelevant
"{'data': 'Colour Index Name: | Solvent Orange 54', 'label': [[21, 38, 'qualitative_value']]}",Color
"{'data': 'Chem. Group: | Azo metal complex', 'label': []}",irrelevant
"{'data': 'Melting Point [ °C ] | -', 'label': []}",irrelevant
"{'data': ' ( Ecological and Toxicological Association of Dyes and Organic Pigments Manufacturers )', 'label': [[56, 63, 'qualitative value']]}",Chemical Nature
"{'data': 'Flexo/gravure water - based | | | unsuitable <header> <Chemical nature Colour Index> | < 1 : 2 Cr complex Solvent Red 122 > | < 1 : 2 Cr complex Solvent Red 122 > | < 1 : 2 Cr complex Solvent Red 122 > </header>', 'label': []}",irrelevant
"{'data': 'C.I. Name: | Solvent Yellow 98', 'label': [[13, 30, 'qualitative_value']]}",Color
"{'data': '94 |', 'label': []}",irrelevant
"{'data': 'Einecs No: | 235 - 428 - 9', 'label': []}",irrelevant
"{'data': 'CI No: | CI Name: | EC No: | CAS No: | Einecs No: <header> <CI No:> | <CI Name:> | <EC No:> | <CAS No:> | <Einecs No:> </header>', 'label': []}",header
"{'data': 'Physical Data', 'label': []}",irrelevant
"{'data': 'IRGACOLOR Yellow 3 GLM | Bismuth vanadate 771740 Pigment Yellow 184 | Bismuth vanadate 771740 Pigment Yellow 184 | Bismuth vanadate 771740 Pigment Yellow 184 | ● | ● | ● | ● | | 5.9 30 | 11.0 | Highly saturated, very greenish yellow, used as base pigment in opaque lead - free yellows <header> <Product name> | <Chemical type CI No CI Generic name ( 1 ) > | <Chemical type CI No CI Generic name ( 1 ) > | <Chemical type CI No CI Generic name ( 1 ) > | <OEM paints> | <Refinish paints> | <Waterborne base coat> | < ) 2 Opaque ( > | <Transparent> | < ) Density ( g/cm 3 ) ( 3 Oil absorption ( g/ 100 g pig. ) ( 4 > | < ) 5 Surface area ( m 2 /g ) ( > | <Key Product Features> </header>', 'label': [[49, 67, 'qualitative_value'], [94, 112, 'qualitative_value'], [139, 157, 'qualitative_value']]}",Color
"{'data': 'C.I. Name: | FL Brightener 61', 'label': [[13, 29, 'qualitative_value']]}",Color
"{'data': 'potentially suitable |', 'label': []}",irrelevant
"{'data': 'ACRYLIC: | YES | 4 | 4 <header> <POLYMER> | <FASTNESS> | <PROPERTIES LIGHT HEAT> | <PROPERTIES LIGHT HEAT> </header>', 'label': []}",irrelevant
"{'data': 'POLYESTER: | YES | 5 | 5 <header> <POLYMER> | <FASTNESS> | <PROPERTIES LIGHT HEAT> | <PROPERTIES LIGHT HEAT> </header>', 'label': []}",irrelevant
"{'data': 'Agro | Fertilizers | - <header> <Stationery> | <Writing Inks> | < > </header>', 'label': []}",irrelevant
"{'data': 'Cottage cheese | 5 | 5 <header> <Light fastness on Printed wet film> | <NC/alcohol> | <Vinyl/ketone> </header>', 'label': []}",irrelevant
"{'data': 'POLYURETHANE: | NO | 0 | 0 <header> <POLYMER> | <FASTNESS> | <LIGHT> | <PROPERTIES HEAT> </header>', 'label': []}",irrelevant
"{'data': 'ACRYLIC: | YES | 7 - 8 | 5 <header> <POLYMER> | <FASTNESS> | <LIGHT> | <PROPERTIES HEAT> </header>', 'label': []}",irrelevant
"{'data': 'Solubility Data of Colorant | | <header> <Light fastness on Printed wet film> | <NC/alcohol> | <Vinyl/ketone> </header>', 'label': []}",irrelevant
"{'data': 'Conductivity, typical value ( ¹ ) [ mS/cm ] | - <header> <Density [ g/cm³ ] > | < 1.10 > </header>', 'label': []}",irrelevant
"{'data': 'Dichte ( 20 °C ) | DIN EN ISO 787 - 10', 'label': []}",irrelevant
"{'data': 'physical form | liquid | | <header> <Colour Index> | <Acid Red 407 | –> | <> | <> </header>', 'label': []}",irrelevant
"{'data': '7 ) | Cyclohexanone | 230', 'label': []}",irrelevant
"{'data': ' | Fertilizers | <header> <Stationery> | <Writing Inks> | <● > </header>', 'label': []}",irrelevant
"{'data': 'Isopropyl acetate ( IPAc ) | 100 <header> <Solubility Results> | <Solubility Results> </header>', 'label': []}",irrelevant
"{'data': 'Melting point | [ °C ] | 186', 'label': []}",irrelevant
"{'data': 'Detergent CI | 4 – 5 | 5 <header> <Light fastness on Printed wet film> | <NC/alcohol> | <Vinyl/ketone> </header>', 'label': []}",irrelevant
"{'data': 'Product stability | It is suggested to use our products within 9 MONTHS from delivery date | It is suggested to use our products within 9 MONTHS from delivery date', 'label': []}",irrelevant
"{'data': 'Contents | Dye Content approx. | [ % ] | <header> <Density> | <> | < [ g/cm 3 ] > | < 1.40 > </header>', 'label': []}",irrelevant
"{'data': 'HUE: | Blue shade Red', 'label': []}",irrelevant
"{'data': 'Additives | Alkali Resistance | A <header> <Content> | <Type> | <Level*> </header>', 'label': []}",irrelevant
"{'data': 'citric acid | 5 | 5 | <header> <chemical nature> <> <physical form> | < 1 : 2 Co complex> <> <powder> | < 1 : 2 Co complex> <> <> | < 1 : 2 Co complex> <> <> </header>', 'label': []}",irrelevant
"{'data': 'Water 200 C | 5 | 5 <header> <Light fastness on Printed wet film> | <NC/alcohol> | <Vinyl/ketone> </header>', 'label': []}",irrelevant
"{'data': 'Ciba® GRAPHITAN products are effect pigments that offer different styling possibilities in combinations with mica, aluminum and/or colored pigments, both in solvent - as well as in waterborne systems.', 'label': [[109, 113, 'qualitative value']]}",Substrate
"{'data': 'Surface Tension approx. ( 1 ) | | [ mN/m ] | <header> <Density> | <> | < [ g/cm 3 ] > | < 1.40 > </header>', 'label': []}",irrelevant
"{'data': 'C.I. Number: | Not disclosed', 'label': []}",Color
"{'data': '6 ) Standard: | Lot 2 of 27.02.2004', 'label': []}",irrelevant
"{'data': 'fastness properties | | | <header> <fastness to light in coatings 4 > | <in printing inks ( NC ) 5 > | <in printing inks ( PVC ) 5 > | <> </header>', 'label': []}",Fastness
"{'data': 'Particle Size: | Soluble Colorant', 'label': []}",irrelevant
"{'data': 'POLYCARBONATE: | YES | 4 | 4 <header> <POLYMER> | <FASTNESS> | <PROPERTIES LIGHT HEAT> | <PROPERTIES LIGHT HEAT> </header>', 'label': []}",irrelevant
"{'data': 'Hue: | dH = ± 1.0 ( CIELAB units ) | dH = ± 1.0 ( CIELAB units )', 'label': []}",irrelevant
"{'data': 'CAS Registry #: | YES', 'label': []}",irrelevant
"{'data': 'b. Moisture Content | b. Moisture Content | Less than 1 %', 'label': []}",irrelevant
"{'data': 'pH Value ( 1 ) |', 'label': []}",irrelevant
