text,label
"{'data': 'The product is used mainly as a hardener in coating materials or adhesives. The handling of coating materials or adhesives containing reactive polyisocyanates and residual monomeric HDI requires appropriate protective measures referred to in the safety data sheet. These products may therefore be used only in industrial or trade applications. They are not suitable for use in homeworker ( DIY ) applications.', 'label': [[182, 185, 'qualitative_value']]}",Base monomer
"{'data': 'Appearance | Clear viscous liquid', 'label': []}",irrelevant
"{'data': 'Density at 40 °C | approx. 1.19 | g/cm 3 | DIN 51 757 <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Type | Blocked aliphatic polyisocyanate based on HDI <header> <Type> | <Blocked aliphatic polyisocyanate based on HDI> </header>', 'label': []}",irrelevant
"{'data': 'Properties | Typical Value 1 <header> <Properties> | <Typical Value 1 > </header>', 'label': []}",header
"{'data': 'Properties of ULTRA CX STABLE - O ( as supplied ) | Properties of ULTRA CX STABLE - O ( as supplied ) | Properties of ULTRA CX STABLE - O ( as supplied ) | ULTARA CX STABLE - O <header> <Properties of ULTRA CX STABLE - O ( as supplied ) > <Colour & Appearance [ * ] > | <Properties of ULTRA CX STABLE - O ( as supplied ) > <> | <Properties of ULTRA CX STABLE - O ( as supplied ) > <> | <ULTARA CX STABLE - O> <Yellow to Brown coloured solid lumps> </header>', 'label': []}",irrelevant
"{'data': 'Physical Properties', 'label': []}",irrelevant
"{'data': 'Non - volatile content ( 0.2 g/ 60 min/ 125 °C ) | 65 ± 2 | % | M 020 - ISO 3251 <header> <Form supplied> <Specification Property> | < 65 % in solvent naphtha® 100 > <Value> | < 65 % in solvent naphtha® 100 > <Unit of measurement> | < 65 % in solvent naphtha® 100 > <Method> </header>', 'label': [[25, 46, 'measuring_condition'], [51, 53, 'mean'], [56, 57, 'std'], [60, 61, 'unit'], [64, 80, 'method']]}",Solid content
"{'data': 'Viscosity ( 23 °C ) | 250 ± 75 | mPa·s | M 014 - ISO 3219 /A.3 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[12, 17, 'measuring_condition'], [22, 25, 'mean'], [28, 30, 'std'], [33, 38, 'unit'], [41, 62, 'method']]}",Viscosity
"{'data': 'Total chlorides | ≤ 800 | mg/kg | <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Specification Property | Value | Unit of measurement | Method <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",header
"{'data': 'Weight per gallon at 25 °C | 8.85 | Ib. | <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Specification', 'label': []}",irrelevant
"{'data': 'Solids content | Clear 100 % approx', 'label': [[23, 26, 'mean'], [27, 28, 'unit']]}",Solid content
"{'data': 'NCO content DIN EN ISO 11909 | 9,7 - 10,1 %', 'label': [[12, 28, 'method'], [31, 34, 'min'], [37, 41, 'max'], [42, 43, 'unit']]}",NCO content
"{'data': 'Non - volatile content 2.2 g / 120 min / 100 °C | 75 ± 1 | % | M 020 - ISO 3251 <header> <Form supplied> <Specification Property> | <approx. 75 % in 1 - methoxypropylacetate - 2 /xylene, 1 : 1 > <Value> | <approx. 75 % in 1 - methoxypropylacetate - 2 /xylene, 1 : 1 > <Unit of measurement> | <approx. 75 % in 1 - methoxypropylacetate - 2 /xylene, 1 : 1 > <Method> </header>', 'label': [[23, 47, 'measuring_condition'], [50, 52, 'mean'], [55, 56, 'std'], [59, 60, 'unit'], [63, 79, 'method']]}",Solid content
"{'data': 'Typical data | Typical data | Typical data | Typical data | Typical data | Typical data <header> <Typical data> <Solvent> | <Typical data> <n - butyl acetate> | <Typical data> <n - butyl ace - tate/Solvesso 100 * ( 1 : 2 ) > | <Typical data> <Shellsol A* Kristallöl 30 */ ( 3 : 1 ) > | <Typical data> < - > | <Typical data> < 1 > </header>', 'label': []}",irrelevant
"{'data': 'Viscosity at 25 °C | approx. 140 | mPa·s | M 014 - ISO 3219 /A.3 <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[10, 18, 'measuring_condition'], [29, 32, 'mean'], [35, 40, 'unit'], [43, 64, 'method']]}",Viscosity
"{'data': 'Viscosity at 23 °C ( 73 °F ) D = 1,000 s - 1 | DIN EN ISO 3219 | 2,500 – 4,000 mPa s <header> <NCO content> | <DIN EN ISO 11909 > | < 21.5 – 22.5 % > </header>', 'label': [[10, 44, 'measuring_condition'], [47, 62, 'method'], [65, 70, 'min'], [73, 78, 'max'], [79, 84, 'unit']]}",Viscosity
"{'data': 'TAKENATETM | TAKENATETM | WD - 726 <header> <TAKENATETM> | <TAKENATETM> | <WD - 726 > </header>', 'label': []}",irrelevant
"{'data': 'NCO content | 8.0 + 1.0 | | DIN EN ISO 11 909 <header> <Characteristic data Property Value Unit of measurement Method> | <Characteristic data Property Value Unit of measurement Method> | <Characteristic data Property Value Unit of measurement Method> | <Characteristic data Property Value Unit of measurement Method> </header>', 'label': [[14, 17, 'mean'], [20, 23, 'std'], [28, 45, 'method']]}",NCO content
"{'data': 'Characteristic data* Property | Value | Unit of measurement | Method <header> <Form supplied> <Characteristic data* Property> | <approx. 38 % in water> <Value> | <approx. 38 % in water> <Unit of measurement> | <approx. 38 % in water> <Method> </header>', 'label': []}",header
"{'data': 'Typical Values | Viscosity ( mPa.s @ 25 ℃ ) | 220 <header> <TAKENATETM> | <TAKENATETM> | <WD - 726 > </header>', 'label': [[29, 34, 'unit'], [37, 41, 'measuring_condition'], [46, 49, 'mean']]}",Viscosity
"{'data': 'Blocked aliphatic polyisocyanate ( HDI homopolymer ) , supplied at 75 % solids in aromatic solvent.', 'label': [[35, 50, 'qualitative_value']]}",Base monomer
"{'data': 'The curing temperature for PUR powder coatings based on VESTAGON B 1530 lies above the splitting temperature of about 170 ℃. A prerequisite for good physical properties of a coating is sufficient curing in the range of 180 ℃ 20 minutes up to 200 ℃ 10 minutes total oven time, according to the following standard procedures.', 'label': []}",irrelevant
"{'data': 'VESTANAT R B 1186 A is a caprolactam blocked cycloaliphatic polyisocyanate. It is supplied as a 60 % by wt. solution in solvent naphtha.', 'label': [[120, 135, 'qualitative_value']]}",Solvent type
"{'data': 'Hydrolyzable chlorides | ≤ 160 | mg/kg | M 102 - AFAM 2008 - 0013 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity at 23 °C | approx. 3,000 | mPa∙s | <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[10, 18, 'measuring_condition'], [29, 34, 'mean'], [37, 42, 'unit']]}",Viscosity
"{'data': 'Viscosity ( 25 ℃/ CPS ) : | 1750 - 4650', 'label': [[12, 16, 'measuring_condition'], [18, 21, 'unit'], [28, 32, 'min'], [35, 39, 'max']]}",Viscosity
"{'data': 'Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': []}",header
"{'data': ' ( ° ) DATA SHOWN ON ANALYSIS CERTIFICATE | Viscosity ( Gardner ) Colour ( Gardner 1953 ) | 1 MAX °', 'label': [[56, 63, 'measuring_condition']]}",Viscosity
"{'data': 'Density at 20 °C | approx. 1.01 | g/ml | DIN EN ISO 2811 <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Chromatic Number | APHA | ≤ 60', 'label': []}",irrelevant
"{'data': 'PAPI* 27 polymeric MDI is a polymethylene polyphenylisocyanate that contains MDI. This product has a narrow molecular weight distribution and a high reactivity. Applicable to many foam processes, this product is compatible with rigid polyether and polyester polyols, making it suitable for a full range of low - to high - density semi - rigid foams, rigid foams and structural RIM processing.', 'label': [[19, 22, 'qualitative_value'], [77, 80, 'qualitative_value']]}",Base monomer
"{'data': 'Non - volatile content ( 0.2 g / 120 °C / 100 °C ) | 51 ± 2 | % | M 020 - ISO 3251 <header> <Form supplied> <Specification Property> | <approx. 51 % in butyl acetate> <Value> | <approx. 51 % in butyl acetate> <Unit of measurement> | <approx. 51 % in butyl acetate> <Method> </header>', 'label': [[25, 48, 'measuring_condition'], [53, 55, 'mean'], [58, 59, 'std'], [62, 63, 'unit'], [66, 82, 'method']]}",Solid content
"{'data': 'Colour | ≤ 40 HAZEN ( APHA )', 'label': []}",irrelevant
"{'data': 'Specific gravity @ 20 ℃. 1.13 |', 'label': []}",irrelevant
"{'data': 'CAS - number | 5124 - 30 - 1 <header> <Type> | <Monomeric cycloaliphatic diisocyanate> </header>', 'label': []}",irrelevant
"{'data': 'Equivalent weight | approx. 1,100 | g/mol | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'ADDITOL® P 932 is an aliphatic urethane pre - polymer crosslinking agent for use with hydroxyl terminated polyester resins for the manufacture of polyurethane powder coatings. Formulations based on ADDITOL® P 932 exhibit excellent outdoor resistance when used with CRYLCOAT® 2839 - 0 ( 72 / 28 ratio ) and CRYLCOAT® 2845 - 0 ( 81 / 19 ratio ) .', 'label': []}",irrelevant
"{'data': 'The information contained in this document is given in good faith and based on our current knowledge. It is only an indication and is in no way binding, particularly as regards infringement of or prejudice to third parties through the use of our products. VENCOREX guarantees that its products comply with its sales specifications. This information must on no account be used as a substitute for necessary prior tests which alone can ensure that a product is suitable for a given use. Users are responsible for ensuring compliance with local regulation and for obtaining the necessary certifications and authorizations. Users are requested to check that they are in possession of the latest version of the present document and VENCOREX is at their disposal to supply any additional information.', 'label': []}",irrelevant
"{'data': 'Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': []}",header
"{'data': 'Glass transition ( °C ) | Approx. 47', 'label': []}",irrelevant
"{'data': 'Crystallized MDI material can be re - melted at 50 °C to 70 °C. For detailed procedures, consult the Dow Answer center at www.dowpolyurethanes.com or the “ISONATE™ and PAPI™ Pure, Modified and Polymeric MDI Handling & Storage Guide” ( Form No. 109 - 01224 ) available through Dow Customer Information Group ( CIG ) CUSTINFOGRP @ dow.com or the nearest Dow Sales office.', 'label': [[13, 16, 'qualitative_value'], [203, 206, 'qualitative_value']]}",Base monomer
"{'data': 'Start of crystallization | approx. 25 | °C | <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Color value ( Hazen ) | ≤ 30 | | DIN EN 1557 <header> <Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Bulk density at 25 °C | 1067 kg/m 3 approx. <header> <Appearance > | <Clear liquid> </header>', 'label': []}",irrelevant
"{'data': 'emulsifier - modified polyisocyanates based on isocyanurated hexa - methylene diisocyanate', 'label': [[47, 90, 'qualitative_value']]}",Base monomer
"{'data': 'NCO content | 19.6 ± 0.3 | % | DIN EN ISO 11 909 <header> <Characterization> <Specification Property> | <Aliphatic polyisocyanate ( HDI trimer ) . As the hardener component for lightfast polyurethane coating systems.> <Value> | <Aliphatic polyisocyanate ( HDI trimer ) . As the hardener component for lightfast polyurethane coating systems.> <Unit of measurement> | <Aliphatic polyisocyanate ( HDI trimer ) . As the hardener component for lightfast polyurethane coating systems.> <Method> </header>', 'label': [[14, 18, 'mean'], [21, 24, 'std'], [27, 28, 'unit'], [31, 48, 'method']]}",NCO content
"{'data': 'Appearance | Colorless to slightly yellowish clear liquid', 'label': []}",irrelevant
"{'data': 'NCO - equivalent | ~ 310 g/Eq', 'label': [[21, 24, 'mean'], [25, 29, 'unit']]}",NCO content
"{'data': 'Appearance | Colorless | Particle Charge | Anion <header> <SALES SPECIFICATIONS> <Appearance> | <SALES SPECIFICATIONS> <Colorless> | <SALES SPECIFICATIONS> <Particle Charge> | <SALES SPECIFICATIONS> <Anion> </header>', 'label': []}",irrelevant
"{'data': 'NCO content | 21.8 ± 0.7 | % | DIN EN ISO 11 909 <header> <Form supplied> <Specification Property> | <Solvent - free> <Value> | <Solvent - free> <Unit of measurement> | <Solvent - free> <Method> </header>', 'label': [[14, 18, 'mean'], [21, 24, 'std'], [27, 28, 'unit'], [31, 48, 'method']]}",NCO content
"{'data': 'Solid Content ( % ) | 100 <header> <> <Appearance> | <CORONATE HXR> <Pale yellow liquid> </header>', 'label': [[16, 17, 'unit'], [22, 25, 'mean']]}",Solid content
"{'data': 'Product Specifications', 'label': []}",irrelevant
"{'data': '2,700 ± 750 | mPa·s | M 014 - ISO 3219 /A.3', 'label': [[0, 5, 'mean'], [8, 11, 'std'], [14, 19, 'unit'], [22, 43, 'method']]}",Viscosity
"{'data': 'Acidity | max. 0.07 | Wt. % | <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Uses | Hardener for polyurethane powder coatings', 'label': []}",irrelevant
"{'data': 'Density at 20 °C | approx. 1.13 | g/ml | DIN EN ISO 2811 <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'Equivalent weight | approx. 133 | | <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[28, 31, 'mean']]}",irrelevant
"{'data': 'Solubility ( other ) | Soluble in toluene, ethyl acetate or acetone', 'label': []}",irrelevant
"{'data': 'Characterization | Desmodur N 100 A is a solvent - free, aliphatic polyisocyanate ( HDI biuret ) .', 'label': [[84, 94, 'qualitative_value']]}",Base monomer
"{'data': 'Appearance | Pale yellow liquid', 'label': []}",irrelevant
"{'data': 'Viscosity at 25 °C | approx. 500 | mPa·s | M 014 - ISO 3219 /A.3 <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[10, 18, 'measuring_condition'], [29, 32, 'mean'], [35, 40, 'unit'], [43, 64, 'method']]}",Viscosity
"{'data': 'Properties and application: | POLURENE TPI 27 EA has been developed for formulation of primer and products with good adhesion on melamine paper. POLURENE TPI 27 EA is also recommended as crosslinker aid for solvent based coatings and inks on difficult substrate to improve adhesion. | POLURENE TPI 27 EA has been developed for formulation of primer and products with good adhesion on melamine paper. POLURENE TPI 27 EA is also recommended as crosslinker aid for solvent based coatings and inks on difficult substrate to improve adhesion.', 'label': []}",irrelevant
"{'data': 'Starting Point Formulation | Formula | Formula | Flow Agent | 16.3', 'label': []}",irrelevant
"{'data': 'Viscosity at 25 °C | 2,500 ± 750 | mPa∙s | <header> <Form supplied> <Characteristic data Property> | <Form supplied is solvent - free.> <Value> | <Form supplied is solvent - free.> <Unit of measurement> | <Form supplied is solvent - free.> <Method> </header>', 'label': [[10, 18, 'measuring_condition'], [21, 26, 'mean'], [29, 32, 'std'], [35, 40, 'unit']]}",Viscosity
"{'data': 'The product is used mainly as a hardener in coating materials or adhesives. The handling of coating materials or adhesives containing reactive polyisocyanates and residual monomeric TDI requires appropriate protective measures referred to in the safety data sheet. These products may therefore be used only in industrial or trade applications. They are not suitable for use in homeworker ( DIY ) applications.', 'label': [[182, 185, 'qualitative_value']]}",Base monomer
"{'data': 'Melting Point [ * ] | MWP - TM - 011 [ ** ] | 0 C | 95 – 115 <header> <Properties of ULTRA CX STABLE - O ( as supplied ) > <Colour & Appearance [ * ] > | <Properties of ULTRA CX STABLE - O ( as supplied ) > <> | <Properties of ULTRA CX STABLE - O ( as supplied ) > <> | <ULTARA CX STABLE - O> <Yellow to Brown coloured solid lumps> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity at 25 °C | approx. 10 | mPa·s | DIN EN ISO 3219 /A.3 <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[10, 18, 'measuring_condition'], [29, 31, 'mean'], [34, 39, 'unit'], [42, 62, 'method']]}",Viscosity
"{'data': 'NCO content blocked, ( calc. on supply form ) | 3.3 | % | <header> <Other data** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[12, 19, 'measuring_condition'], [48, 51, 'mean'], [54, 55, 'unit']]}",NCO content
"{'data': 'Viscosity at 23 °C ( DIN EN ISO 3219 /A.3 ) | 160 ± 50 mPa·s', 'label': [[10, 18, 'measuring_condition'], [21, 41, 'method'], [46, 49, 'mean'], [52, 54, 'std'], [55, 60, 'unit']]}",Viscosity
"{'data': 'Partially bio - based, solvent - free, extremely low viscosity aliphatic isocyanate polymer, based on Hexamethylene Diisocyanate ( HDI ) .', 'label': [[102, 136, 'qualitative_value']]}",Base monomer
"{'data': 'Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method | Other data* Property Value Unit of measurement Method <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': []}",header
"{'data': 'NCO ( on delivery form ) | 16.5 ± 0.5 %', 'label': [[6, 22, 'measuring_condition'], [27, 31, 'mean'], [34, 37, 'std'], [38, 39, 'unit']]}",NCO content
"{'data': 'Viscosity @ 23 ℃, mPas | 3000', 'label': [[12, 16, 'measuring_condition'], [18, 22, 'unit'], [25, 29, 'mean']]}",Viscosity
"{'data': 'viscosity at 23 °C ( 73 °F ) D = 1000 s– 1 DIN EN ISO 3219 | 2500 – 4000 mPa. s', 'label': [[10, 42, 'measuring_condition'], [43, 58, 'method'], [61, 65, 'min'], [68, 72, 'max'], [73, 79, 'unit']]}",Viscosity
"{'data': 'Monomeric diisocyanate content | ≤ 0.25 | % | DIN EN ISO 10 283 <header> <Characteristic data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Revised Number | 1 | No. : TKH/AKZO/ 11 / 001 | No. : TKH/AKZO/ 11 / 001', 'label': []}",irrelevant
