text,label
"{'data': ' | MINIMUM | MAXIMUM | TYPICAL | TEST METHODS <header> <> | <MINIMUM> | <MAXIMUM> | <TYPICAL> | <TEST METHODS> </header>', 'label': []}",header
"{'data': 'Cloud Point ( 1 : 1 : 1 resin/EVA/wax ) , °C | 85', 'label': []}",irrelevant
"{'data': 'Specification: Item Quality Index Specifications | Specification: Item Quality Index Specifications <header> <Specification: Item Quality Index Specifications> | <Specification: Item Quality Index Specifications> </header>', 'label': []}",irrelevant
"{'data': 'Aniline Point, ℃ ( ASTM D - 611 ) * | < 25', 'label': []}",irrelevant
"{'data': 'Specific Gravity ( 20 / 20 oC ) | 1.08', 'label': []}",irrelevant
"{'data': 'in water | 130 nm ( NV 50 % )', 'label': [[11, 14, 'mean'], [20, 27, 'measuring_condition']]}",Solvent type
"{'data': 'Viscosity at 25 ℃ | DIN 53019 | mPas | 400 - 1,400', 'label': [[10, 17, 'measuring_condition'], [20, 29, 'method'], [32, 36, 'unit'], [39, 42, 'min'], [45, 50, 'max']]}",Viscosity
"{'data': 'SK - 120 | Amber pellet | MAX. 9 | < 30 | 120 ± 5 | 1,100 | < 0.03 <header> <SUNTACK / PETRORESIN> | <APPERANCE> <> | <COLOR GARDNER> < ( 50 % IN TOLUENE ) > | <BROMINE NUMBER> < ( 50 % IN TOLUENE ) > | <SOFTENING POINT> <R & B ( ℃ ) > | <MOLECULAR WEIGHT> <Mn ( GPC ) > | <ACID VALUE> < ( mg KOH/g ) > </header>', 'label': [[11, 23, 'qualitative_value'], [31, 32, 'max'], [37, 39, 'max'], [42, 45, 'mean'], [48, 49, 'std'], [52, 57, 'mean'], [62, 66, 'max']]}",multi
"{'data': 'S 155', 'label': []}",irrelevant
"{'data': 'NORSOLENE S 95 TYPICAL PHYSICAL AND CHEMICAL PROPERTIES', 'label': []}",irrelevant
"{'data': 'Softening Point, R&B, °C | 97', 'label': [[17, 20, 'measuring_condition'], [22, 24, 'unit'], [27, 29, 'mean']]}",Softening point
"{'data': 'Max | | 5.5 | 11.0 | 16.7 | 37 | 59 | 90 | 125 | 240 | 680 | 2950 | 3600 | 4900 <header> <SPECIFICATION PROPERTIES> | <ASTM> | <PB 6 > | <PB 8 > | <PB 10 > | <PB 12 > | <PB 16 > | <PB 18 > | <PB 20 > | <PB 24 > | <PB 32 > | <PB 122 > | <PB 124 > | <PB 128 > </header>', 'label': []}",stray
"{'data': '* Density ( at 23 ℃, g/㎤ ) | 0.89 <header> <PROPERTIES> <* Appearance> | <PROPERTIES> <Clear liquid> </header>', 'label': []}",irrelevant
"{'data': 'Softening point, Ring & Ball, °C | 110 - 120 | ASTM E 28', 'label': [[17, 28, 'measuring_condition'], [30, 32, 'unit'], [35, 38, 'min'], [41, 44, 'max'], [47, 56, 'method']]}",Softening point
"{'data': 'Bromine Number ( Br.cg/g ) | Max.30', 'label': [[17, 24, 'unit'], [33, 35, 'max']]}",Bromine number
"{'data': '3.Bromine Number ...... ASTM D 1159 - 57 T', 'label': [[24, 42, 'method']]}",Bromine number
"{'data': 'Specific Gravity ( 20 / 20 ℃ ) | 1.08', 'label': []}",irrelevant
"{'data': 'Color ( 50 % Toluene Solution, Ga.# ) | 4', 'label': [[8, 35, 'measuring_condition'], [40, 41, 'mean']]}",Color
"{'data': ""Kolon Industries and its marketing affiliates shall not be responsible for the use of this information, or of any product, method, or apparatus mentioned, and you must make your own determation of its suitability and completeness for your own use, for the protection of the enviroment, and for the health and safety of employees and purchasers of your products. No warranty is made of the merchantability of fitness of any product, and nothing herein waives any of the Seller's conditions of sale."", 'label': []}",irrelevant
"{'data': 'Mn | | 600 <header> <Property> | <Test Method> | <Typical Value, Units> </header>', 'label': []}",irrelevant
"{'data': 'NEVCHEM® LR Resin | - - | 10 | 10 <header> <Cured Adhesive Performance Steel to Steel Bonds PSI @ 25 ℃ ( 77 ºF ) Curing Schedule Was 3 Days @ 73 ºF, 50 % Humidity> <Formula ( Parts by Weight ) > | <Cured Adhesive Performance Steel to Steel Bonds PSI @ 25 ℃ ( 77 ºF ) Curing Schedule Was 3 Days @ 73 ºF, 50 % Humidity> <Control> | <Cured Adhesive Performance Steel to Steel Bonds PSI @ 25 ℃ ( 77 ºF ) Curing Schedule Was 3 Days @ 73 ºF, 50 % Humidity> <Modified A> | <Cured Adhesive Performance Steel to Steel Bonds PSI @ 25 ℃ ( 77 ºF ) Curing Schedule Was 3 Days @ 73 ºF, 50 % Humidity> <Modified B> </header>', 'label': []}",irrelevant
"{'data': 'Ash Content | GB/Y 11409', 'label': []}",irrelevant
"{'data': '3.Bromine Number | ...... ASTM D 1159 - 57 T', 'label': [[26, 44, 'method']]}",Bromine number
"{'data': 'Product Specifications | Product Specifications | Product Specifications | Product Specifications', 'label': []}",irrelevant
"{'data': 'Color ( 50 wt % Solution in Toluene, Ga.# ) | Max.7 | ASTM D 1544 <header> <Softening Point ( Ring & Ball, ℃ ) > | < 115 - 125 > | <ASTM E 28 > </header>', 'label': [[8, 41, 'measuring_condition'], [50, 51, 'max'], [54, 65, 'method']]}",Color
"{'data': 'Mn | Mn | 740 1,500 | 740 1,500 <header> <Property> | <Test Method> | <Typical Value> | <Specifications> </header>', 'label': []}",irrelevant
"{'data': ' ( ASTM 2415 )', 'label': []}",stray
"{'data': '50 % resin solids in toluene', 'label': [[0, 2, 'mean'], [3, 4, 'unit'], [18, 28, 'measuring_condition']]}",Solid content
"{'data': 'Appearance | Free - flowing yellowish powder', 'label': [[13, 44, 'qualitative_value']]}",Color
"{'data': 'Softening Point ( Ring & Ball, oC ) | 140 - 150', 'label': [[18, 29, 'measuring_condition'], [31, 33, 'unit'], [38, 41, 'min'], [44, 47, 'max']]}",Softening point
"{'data': 'Color value | < 100 ( HAZEN )', 'label': [[16, 19, 'max'], [22, 27, 'unit']]}",Color
"{'data': '3 - 6', 'label': []}",stray
"{'data': ' ( ASTM D - 6166 )', 'label': []}",stray
"{'data': 'Saponification Number | DIN 53 401 | mg KOH/g | max. 1.0', 'label': []}",irrelevant
"{'data': 'Max 7 # | ( ASTM D - 6166 )', 'label': []}",stray
"{'data': 'Water | DIN 51 777, part 1 | max. 0,1 % <header> <Specifications> | <Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Specifications | Method | Value <header> <Specifications> | <Method> | <Value> </header>', 'label': []}",header
"{'data': 'Flashpoint, COC, °C | > 480', 'label': []}",irrelevant
"{'data': 'Acid Value : 0.3 Max. …………. …………………..ASTM | D 974', 'label': [[13, 16, 'max'], [37, 41, 'method'], [44, 49, 'method']]}",Acid content
"{'data': 'Item | Testing Index | Testing Result | Test Method <header> <Item> | <Testing Index> | <Testing Result> | <Test Method> </header>', 'label': []}",header
"{'data': 'Melt Viscosity BRF, @ 160 oC, cps | 350 | ASTM D 3236', 'label': [[0, 4, 'measuring_condition'], [15, 28, 'measuring_condition'], [30, 33, 'unit'], [36, 39, 'mean'], [42, 53, 'method']]}",Viscosity
"{'data': 'U - 140 | Light yellow pellet | MAX. 8 | < 25 | 140 ± 5 | 1,400 | < 0.03 <header> <SUNTACK / PETRORESIN> | <APPERANCE> <> | <COLOR GARDNER> < ( 50 % IN TOLUENE ) > | <BROMINE NUMBER> < ( 50 % IN TOLUENE ) > | <SOFTENING POINT> <R & B ( ℃ ) > | <MOLECULAR WEIGHT> <Mn ( GPC ) > | <ACID VALUE> < ( mg KOH/g ) > </header>', 'label': [[10, 29, 'qualitative_value'], [37, 38, 'max'], [43, 45, 'max'], [48, 51, 'mean'], [54, 55, 'std'], [58, 63, 'mean'], [68, 72, 'max']]}",multi
"{'data': 'PROPERTIES | PROPERTIES <header> <PROPERTIES> <* Appearance> | <PROPERTIES> <Clear liquid> </header>', 'label': []}",header
"{'data': 'Color ( 50 wt % Solution in Toluene, Ga.# ) | 5.5 | ASTM D 1544 <header> <SPECIFICATIONS> <Softening Point ( Ring & Ball, ℃ ) > | <SPECIFICATIONS> < 90 - 100 > | <SPECIFICATIONS> <ASTM E 28 > </header>', 'label': [[8, 41, 'measuring_condition'], [46, 49, 'mean'], [52, 63, 'method']]}",Color
"{'data': 'Paint, Varnish and Coatings | Road Marking Paints', 'label': []}",irrelevant
"{'data': '2. Softening Point ( Ring & Ball ) ...... ASTM D 6493', 'label': [[21, 32, 'measuring_condition'], [42, 53, 'method']]}",Softening point
"{'data': 'SPECIFICATION PROPERTIES | ASTM | PB 6 | PB 8 | PB 10 | PB 12 | PB 16 | PB 18 | PB 20 | PB 24 | PB 32 | PB 122 | PB 124 | PB 128 <header> <SPECIFICATION PROPERTIES> | <ASTM> | <PB 6 > | <PB 8 > | <PB 10 > | <PB 12 > | <PB 16 > | <PB 18 > | <PB 20 > | <PB 24 > | <PB 32 > | <PB 122 > | <PB 124 > | <PB 128 > </header>', 'label': []}",header
"{'data': 'Properties of Cured Epoxy Systems on Steel Q Panels | Properties of Cured Epoxy Systems on Steel Q Panels | Properties of Cured Epoxy Systems on Steel Q Panels <header> <Properties of Cured Epoxy Systems on Steel Q Panels> <Gel Time ( Minutes ) > | <Properties of Cured Epoxy Systems on Steel Q Panels> < - -> | <Properties of Cured Epoxy Systems on Steel Q Panels> < - - - > </header>', 'label': []}",irrelevant
"{'data': 'KB Value ( ASTM D - 1133 ) * | 47.5', 'label': []}",irrelevant
"{'data': '* Toluene ( % by weight ) | 12.5', 'label': []}",irrelevant
"{'data': 'Solids Content, [ % ] | 100 <header> <Appearance> | <Clear amber liquid> </header>', 'label': [[18, 19, 'unit'], [24, 27, 'mean']]}",Solid content
"{'data': 'PRTR法第 1 種料 PRTR Type 1 | | | | 該当物質なし N/A | 該当物質なし N/A | | | <header> <項 目 Item> <外 観 Appearance> | <単 位 Units> <> | <代 表 値 Representative Values> <淡褐色ペレット Pale brown pellet> | <代 表 値 Representative Values> <淡黄色ペレット Pale yellow pellet> | <代 表 値 Representative Values> <淡黄色ペレット Pale yellow pellet> | <代 表 値 Representative Values> <淡黄色ペレット Pale yellow pellet> | <代 表 値 Representative Values> <淡黄色フレーク Pale yellow flake> | <代 表 値 Representative Values> <淡黄色フレーク Pale yellow flake> | <試 験 法 Test method> <目視 Visual> </header>', 'label': []}",irrelevant
"{'data': 'Physical Analysis:', 'label': []}",irrelevant
"{'data': 'SPECIFICATION PROPERTIES | ASTM | PB 6 | PB 8 | PB 10 | PB 12 | PB 16 | PB 18 | PB 20 | PB 24 | PB 32 | PB 122 | PB 124 | PB 128 <header> <SPECIFICATION PROPERTIES> | <ASTM> | <PB 6 > | <PB 8 > | <PB 10 > | <PB 12 > | <PB 16 > | <PB 18 > | <PB 20 > | <PB 24 > | <PB 32 > | <PB 122 > | <PB 124 > | <PB 128 > </header>', 'label': []}",header
"{'data': 'Density：', 'label': []}",irrelevant
"{'data': 'Density at 20 ℃ | DIN 51 757 | g/ml | 1.05 - 1.09', 'label': []}",irrelevant
"{'data': 'Boiling Point, ℃ ( ASTM D - 850 ) * | 325 - 380 325 Min.', 'label': []}",irrelevant
"{'data': 'Ash % | Max 0.04 | ASTM D 1063', 'label': []}",irrelevant
"{'data': 'Colour ( Gardner ) ( 50 % in Toluene ) | | 2 | | ISO 4630 <header> <> | <MINIMUM> | <MAXIMUM> | <TYPICAL> | <TEST METHODS> </header>', 'label': [[9, 16, 'unit'], [21, 36, 'measuring_condition'], [43, 44, 'max'], [49, 57, 'method']]}",Color
"{'data': 'Bromine Number g/ 100 g | 15 | 25 | | DIN 51774 ( PART 1 ) <header> <> | <MINIMUM> | <MAXIMUM> | <TYPICAL> | <TEST METHODS> </header>', 'label': [[15, 23, 'unit'], [26, 28, 'min'], [31, 33, 'max'], [38, 58, 'method']]}",Bromine number
"{'data': 'Gardner color : ( 50 % in Toluene ; ASTM D 1544 ) | 4 - 7 | 4 - 7 | 1 - 7 | 4 - 7 | 4 - 7 | 4 - 7 | 3 - 6 | 3 - 6', 'label': [[0, 7, 'unit'], [18, 33, 'measuring_condition'], [36, 47, 'method'], [52, 53, 'min'], [56, 57, 'max'], [60, 61, 'min'], [64, 65, 'max'], [68, 69, 'min'], [72, 73, 'max'], [76, 77, 'min'], [80, 81, 'max'], [84, 85, 'min'], [88, 89, 'max'], [92, 93, 'min'], [96, 97, 'max'], [100, 101, 'min'], [104, 105, 'max'], [108, 109, 'min'], [112, 113, 'max']]}",Color
"{'data': 'YT - 140 | Amber pellet | MAX. 9 | < 30 | 140 ± 5 | 1,400 | < 0.03 <header> <SUNTACK / PETRORESIN> | <APPERANCE> <> | <COLOR GARDNER> < ( 50 % IN TOLUENE ) > | <BROMINE NUMBER> < ( 50 % IN TOLUENE ) > | <SOFTENING POINT> <R & B ( ℃ ) > | <MOLECULAR WEIGHT> <Mn ( GPC ) > | <ACID VALUE> < ( mg KOH/g ) > </header>', 'label': [[11, 23, 'qualitative_value'], [31, 32, 'max'], [37, 39, 'max'], [42, 45, 'mean'], [48, 49, 'std'], [52, 57, 'mean'], [62, 66, 'max']]}",multi
"{'data': 'Molecular Weight ( GPC, Mw ) | 1,200', 'label': []}",irrelevant
"{'data': 'OH - Content | AV - LAB - 006 | 1,8 - 2,4 % <header> <Specifications> | <Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Appearance | pale yellow high viscous liquid or waxy solid', 'label': [[13, 24, 'qualitative_value']]}",Color
"{'data': 'Color ( 50 wt % Solution in Toluene, Ga.# ) | 4', 'label': [[8, 41, 'measuring_condition'], [46, 47, 'mean']]}",Color
"{'data': 'NOVARES TT 90', 'label': []}",irrelevant
"{'data': 'Specific Gravity 15.6 °/ 15.6 °C | | 0.837 | 0.86 | 0.865 | 0.87 | 0.875 | 0.88 | 0.88 | 0.885 | 0..896 | 0.91 | 0.91 | 0.91 <header> <SPECIFICATION PROPERTIES> | <ASTM> | <PB 6 > | <PB 8 > | <PB 10 > | <PB 12 > | <PB 16 > | <PB 18 > | <PB 20 > | <PB 24 > | <PB 32 > | <PB 122 > | <PB 124 > | <PB 128 > </header>', 'label': []}",irrelevant
"{'data': 'Flash Point ºF ( COC ) ( ASTM D - 92 ) * | 330 | - - - <header> <NEVCHEM® LR Resin Diluent> <Physical Properties> | <NEVCHEM® LR Resin Diluent> <Typical Properties> | <NEVCHEM® LR Resin Diluent> <Specifications> </header>', 'label': []}",irrelevant
"{'data': 'Iodine value | 41', 'label': []}",irrelevant
"{'data': 'Flash Point °F ( COC ) | 500 | - - - <header> <> | <Typical Properties> | <Specifications> </header>', 'label': []}",irrelevant
"{'data': 'Color Stability ( @ 200 oC, 3 hrs, Ga.# ) | 10 | Molten Resin', 'label': [[6, 41, 'measuring_condition'], [44, 46, 'mean']]}",Color
"{'data': ' | | Hydrophobic - Improved Moisture Resistance | Hydrophobic - Improved Moisture Resistance <header> <APPLICATIONS / END USES> | <APPLICATIONS / END USES> | <ATTRIBUTES / BENEFITS> | <ATTRIBUTES / BENEFITS> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity ( 100 °C ) cSt | D - 445 | | | | | | | | | | | | <header> <SPECIFICATION PROPERTIES> | <ASTM> | <PB 6 > | <PB 8 > | <PB 10 > | <PB 12 > | <PB 16 > | <PB 18 > | <PB 20 > | <PB 24 > | <PB 32 > | <PB 122 > | <PB 124 > | <PB 128 > </header>', 'label': [[12, 18, 'measuring_condition'], [21, 24, 'unit'], [27, 34, 'method']]}",Viscosity
"{'data': 'OH - Content | RÜTGERS - Method | 1,7 - 2,2 % <header> <Specifications> | <Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Color ( 50 wt % Solution in Toluene, Ga.# ) | 5.5', 'label': [[8, 41, 'measuring_condition'], [46, 49, 'mean']]}",Color
"{'data': 'Bromine Number g/ 100 g | | | 8 - 12 | DIN 51774 ( PART 1 ) <header> <> | <MINIMUM> | <MAXIMUM> | <TYPICAL> | <TEST METHODS> </header>', 'label': [[15, 23, 'unit'], [30, 31, 'min'], [34, 36, 'max'], [39, 59, 'method']]}",Bromine number
"{'data': 'Toluene ( % by weight ) | 15', 'label': []}",irrelevant
"{'data': 'PROPERTIES', 'label': []}",irrelevant
"{'data': 'Bromine Number ( Br.cg/g ) | Max.30', 'label': [[17, 24, 'unit'], [33, 35, 'max']]}",Bromine number
"{'data': 'mg | <', 'label': []}",stray
"{'data': 'Density at 20 °C | DIN 51 757 | 1,05 - 1,09 g/ml | 1,05 - 1,09 g/ml <header> <Specifications> | <Method> | <Value> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Typical Properties * | Method | Value <header> <Specifications> | <Method> | <Value> </header>', 'label': []}",header
"{'data': '< 25', 'label': []}",stray
"{'data': 'Color, Gardner ( 50 % in 100 Solvent ) | 11 | 14 Maximum <header> <> | <Typical Properties> | <Specifications> </header>', 'label': [[7, 14, 'unit'], [17, 36, 'measuring_condition'], [46, 48, 'max']]}",Color
"{'data': 'Ash（ % ） | 0.05 Max | ASTM 5040 <header> <___Properties> | <Typical Value> | <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'Gardner Color ( 50 % in toluene ) | 6 max | 6 max | 6 max | ASTM D 6166 <header> <> | <B 100 > | <B 110 > | <B 120 > | <Analyze Method> </header>', 'label': [[0, 7, 'unit'], [16, 31, 'measuring_condition'], [36, 37, 'max'], [44, 45, 'max'], [52, 53, 'max'], [60, 71, 'method']]}",Color
"{'data': '* See Properties listed below | | | | <header> <Formula ( Parts by Weight ) > | <Control Uncured> | <Modified Uncured> | <Control Cured> | <Modified Cured> </header>', 'label': []}",irrelevant
"{'data': 'Colour ( Gardner ) ( 50 % in toluene ) | ISO 4630 | 4 - 9 <header> <Specifications> | <Method> | <Value> </header>', 'label': [[9, 16, 'unit'], [21, 36, 'measuring_condition'], [41, 49, 'method'], [52, 53, 'min'], [56, 57, 'max']]}",Color
"{'data': '* | Polymer solids ( % by weight ) | 87.5', 'label': [[4, 11, 'measuring_condition'], [37, 41, 'mean'], [21, 22, 'unit'], [23, 32, 'measuring_condition']]}",Solid content
"{'data': 'Grade | PR - 1095 | PR - 1102', 'label': []}",irrelevant
"{'data': 'Weight ( GPC, Mw ) | 2,650', 'label': []}",irrelevant
"{'data': 'Specific Gravity @ 30 ℃ ( ASTM D - 891 ) * | 1.016 | - - - <header> <NEVCHEM® LR Resin Diluent> <Physical Properties> | <NEVCHEM® LR Resin Diluent> <Typical Properties> | <NEVCHEM® LR Resin Diluent> <Specifications> </header>', 'label': []}",irrelevant
"{'data': 'Acid Number | DIN 53 402', 'label': [[14, 24, 'method']]}",Acid content
