text,label
"{'data': ""This product is manufactured in a facility whose Quality Management System UKAS is certified as being in Intertek MANAGEMENT conformity with PennWWhite Lid. Certificate # 041654 ISO 9001.2015. | This product is manufactured in a facility whose Quality Management System UKAS is certified as being in Intertek MANAGEMENT conformity with PennWWhite Lid. Certificate # 041654 ISO 9001.2015. | | This product is manufactured in a facility which operates in line with the Chemical Business Association's Responsible Care program. | | Telephone: + 44 ( 0 ) 1606 734820 Fax: + 44 ( 0 ) 1606 837867 Email: info @ pennwhite.co.uk Website: www.pennwhite.co.uk <header> < ( OPM 3 /D 3 ) > | < ( OPM 3 /D 3 ) > | <TDS: 307 > | <Issue: 01 > | <Created: 11 / 07 / 2018 > | <Page 1 of 1 > </header>"", 'label': []}",irrelevant
"{'data': 'The treatment system shall meet the following performance requirements: | 7.4', 'label': []}",irrelevant
"{'data': 'Phenolic, reactive | Beckacite 1001 | C | C <header> <Organic Resin Type> | <Brand> | <Silicone 25 % > | <Solids 50 % > </header>', 'label': []}",irrelevant
"{'data': 'Appearance | | clear, light straw - colored liquid <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Characteristics | pH, approx............................................................................................................. 10', 'label': []}",irrelevant
"{'data': 'Typical general characteristics | Inspection Method | Value <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",header
"{'data': 'Raw Materials | Amount <header> <Raw Materials> | <Amount> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity, dynamic | DIN 51562 | 15 - 19 mPa.s <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': [[11, 18, 'measuring_condition'], [21, 30, 'method'], [33, 35, 'min'], [38, 40, 'max'], [41, 46, 'unit']]}",Viscosity
"{'data': 'appearance clear to slightly hazy liquid ( product properties are not affected by haziness ) approx. 80 % solvent isobutanol / xylene 1 : 4 viscosity at 25 °C approx. 3000 mPa s', 'label': [[114, 124, 'qualitative_value'], [127, 133, 'qualitative_value']]}",Solvent type
"{'data': 'Properties | Characteristics <header> <Properties> | <Characteristics> </header>', 'label': []}",header
"{'data': 'Gardner | F - W <header> <Gardner> | <F - W> </header>', 'label': []}",irrelevant
"{'data': 'cSt | 90 – 180', 'label': [[0, 3, 'unit'], [6, 8, 'min'], [11, 14, 'max']]}",Viscosity
"{'data': 'methoxy content | approx. 17 wt - % <header> <> <delivery form> | <> <liquid> </header>', 'label': []}",irrelevant
"{'data': 'Technical information', 'label': []}",irrelevant
"{'data': 'Specification Writers: Please contact your local Dow Corning sales office or your Global Dow Corning Connection before writing specifications on this product.', 'label': []}",irrelevant
"{'data': 'Solid content | 1 h / 200 °C ( 392 °F ) ± 1 wt % DIN 51562 135 - 185 mPa.s DIN 51757 1,02 g/cm³ DIN °C', 'label': [[16, 39, 'measuring_condition'], [42, 43, 'std'], [44, 46, 'measuring_condition'], [47, 48, 'unit'], [49, 58, 'method'], [59, 62, 'min'], [65, 68, 'max'], [69, 74, 'unit'], [75, 84, 'method'], [85, 89, 'mean'], [90, 95, 'unit'], [96, 102, 'measuring_condition']]}",multi
"{'data': 'Advantages | • outstanding resistance to ageing agents ( freeze, thaw, uv, etc. ) due to the stable structure of the siloxane bonds that form with the substrate’s reactive groups.', 'label': []}",irrelevant
"{'data': 'Mineral spirits tolerance | % | 60 <header> <Parameter> | <Unit> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'liquid', 'label': []}",irrelevant
"{'data': 'Theoretical Silicone Resin Content 1 | wt % | 82 - 85.0 <header> <Property> | <Unit> | <Result> </header>', 'label': [[21, 26, 'measuring_condition'], [39, 41, 'measuring_condition'], [42, 43, 'unit'], [46, 48, 'min'], [51, 55, 'max']]}",Silicone content
"{'data': 'Characteristics | Solvent ( Ethanol ) , % …………….......................................................... .………< 1,5', 'label': [[28, 35, 'qualitative_value'], [40, 41, 'unit'], [112, 115, 'max']]}",Solvent type
"{'data': 'Density at 20 °C | DIN 51757 | 1,14 g/cm³ <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Molecular Weight Range ( weight average ) | Daltons | 1200 - 1700 <header> <Property> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'CTM 1 0176 | Appearance | | Clear liquid <header> <Method> | <Test> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'Density at 20 °C ( g/gm 3 ) | 1.32 <header> <Test> | <Specification> </header>', 'label': []}",irrelevant
"{'data': 'Characteristics | Specific gravity at 25 °C, approx….............. ...................................................... 1.05 pH, approx…................ ................................... ............. ….. ………………………. 7', 'label': []}",irrelevant
"{'data': 'Viscosity, kinematic | DIN 51562 | 20 - 35 mm²/s <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': [[11, 20, 'measuring_condition'], [23, 32, 'method'], [35, 37, 'min'], [40, 42, 'max'], [43, 48, 'unit']]}",Viscosity
"{'data': 'Advantages | BLUESIL BP 9705, added at very low amount, brings water resistance and water vapour permeability. In coatings, BLUESIL BP 9705 enhances the water repellency of the films, and improves the processability and the antiblocking characteristics.', 'label': []}",irrelevant
"{'data': 'non - volatilecontent | Approx. 90 %', 'label': [[32, 34, 'mean'], [35, 36, 'unit']]}",Solid content
"{'data': 'Viscosity, dynamic at 25 °C | | approx. 1000 mPa.s <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': [[11, 27, 'measuring_condition'], [40, 44, 'mean'], [45, 50, 'unit']]}",Viscosity
"{'data': 'Flash point | ISO 3679 | 69 °C <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Water based: | yes', 'label': [[0, 11, 'qualitative_value']]}",Solvent type
"{'data': 'Viscosity, dynamic at 23 °C | | 30 mPa.s <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': [[11, 27, 'measuring_condition'], [32, 34, 'mean'], [35, 40, 'unit']]}",Viscosity
"{'data': 'Advantages | BLUESIL BP 9400 has been specifically designed to have the following properties: • quick drying on all neutral and alkaline substrates : the beading effect is noticeable within a few hours after application', 'label': []}",irrelevant
"{'data': 'Theoretical Silicon dioxide Ash Content wt % | 54', 'label': []}",irrelevant
"{'data': 'Flash point | ISO 3679 | [ C ] | 25 <header> <Properties> | <Test procedure> | <Unit> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'appearance clear to slightly hazy liquid ( product properties are not affected by haziness ) approx. 80 % solvent isobutanol / xylene 1 : 4 viscosity at 25 °C approx. 3000 mPa s', 'label': [[101, 103, 'mean'], [104, 105, 'unit'], [114, 133, 'measuring_condition'], [134, 139, 'mean'], [150, 158, 'measuring_condition'], [167, 171, 'mean'], [172, 177, 'unit']]}",multi
"{'data': 'g ) Flexibility, mm, not more than | 3 <header> <Requirements> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Ignition temperature ( liquids ) | | 220 °C <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Appearance | Clear, Water white', 'label': []}",irrelevant
"{'data': 'Colour................................................................................................................white | liquid', 'label': []}",irrelevant
"{'data': 'Applications | BLUESIL BP 9705 is an additive specially designed to enhance water resistance of interior and exterior paints, silicate paints, plasters … BLUESIL BP 9705 can also be used as a water repellent for construction ( bricks, tiles… ) and insulating materials.', 'label': []}",irrelevant
"{'data': 'Viscosity, dynamic at 25 °C | DIN 51562 | approx. 120 mPa.s <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': [[11, 27, 'measuring_condition'], [30, 39, 'method'], [50, 53, 'mean'], [54, 59, 'unit']]}",Viscosity
"{'data': 'Viscosity, dynamic at 25 °C | DIN EN ISO 3219 | 117000 mPa.s <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': [[11, 27, 'measuring_condition'], [30, 45, 'method'], [48, 54, 'mean'], [55, 60, 'unit']]}",Viscosity
"{'data': 'As Supplied | | | <header> <Method> | <Test> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'Property | Value <header> <Property> | <Value> </header>', 'label': []}",header
"{'data': 'Ignition temperature ( liquids ) | DIN 51794 | 485 °C <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'viscosity at 25 °C | Approx 9,000 mPas', 'label': [[10, 18, 'measuring_condition'], [28, 33, 'mean'], [34, 38, 'unit']]}",Viscosity
"{'data': 'Flash point ( closed up ) , °C, | ....................................................................... 40', 'label': []}",irrelevant
"{'data': 'Silane / siloxane content | | approx. 100 % <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': [[0, 17, 'measuring_condition'], [38, 41, 'mean'], [42, 43, 'unit']]}",Silicone content
"{'data': 'Thinners Ketones, esters, chlorinated solvents, alcohols, aromatic hydrocarbons, and solvent blends having kauri butanol values > 50 | Thinners Ketones, esters, chlorinated solvents, alcohols, aromatic hydrocarbons, and solvent blends having kauri butanol values > 50 | Thinners Ketones, esters, chlorinated solvents, alcohols, aromatic hydrocarbons, and solvent blends having kauri butanol values > 50 | Thinners Ketones, esters, chlorinated solvents, alcohols, aromatic hydrocarbons, and solvent blends having kauri butanol values > 50 <header> <CTM 1 > | <Property> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'd ) Colour according to Hazen scale, max | 450 <header> <Requirements> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Appearance | | milky, white <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Degree of Substitution | 1.15', 'label': []}",irrelevant
"{'data': '7.3 The material shall possess the following properties:', 'label': []}",irrelevant
"{'data': 'Product description | Storage <header> <Product description> | <Storage> </header>', 'label': []}",irrelevant
"{'data': 'Theoretical Silicon dioxide Ash Content | wt % | 54 <header> <Property> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'SR 882 M silicone resin is an 80 % solids by weight solution of silicone resin in toluene.', 'label': [[82, 89, 'qualitative_value']]}",multi
"{'data': 'Appearance | | Clear, Water white <header> <Property> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'Packaging | BLUESIL BP 9800 is normally available in 200 kg drums or in 1000 kg containers.', 'label': []}",irrelevant
"{'data': 'Appearance | | clear solution <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Specific gravity: 1.01 – 1.11', 'label': []}",irrelevant
"{'data': 'Product data', 'label': []}",irrelevant
"{'data': '0208 | Solids Content | percent | 99 <header> <CTM 1 > | <Property> | <Unit> | <Result> </header>', 'label': [[0, 4, 'method'], [24, 31, 'unit'], [34, 36, 'mean']]}",Solid content
"{'data': 'Characteristics | Thinners ...................................................................................... .... Aromatic hydrocarbons, esters ketones, glycol ethers and their esters.', 'label': []}",irrelevant
"{'data': 'Theoretical Residual Silicon Dioxide | % 63', 'label': []}",irrelevant
"{'data': 'Appearance | | | white milky emulsion <header> <Properties> | <Test procedure> | <Unit> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Type: | ( Ty 01 )', 'label': []}",irrelevant
"{'data': 'Typical general characteristics | Inspection Method | Value <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",header
"{'data': 'CTM 0001 A | Specific Gravity | | 1.14 <header> <Method> | <Test> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'Examples of applications | BLUESIL BP 9900 is an additive specially designed to enhance water repellency of interior and exterior paints, mineral paints, plasters … BLUESIL BP 9900 can also be used as a water repellent for construction materials ( bricks, tiles … ) and insulating materials.', 'label': []}",irrelevant
"{'data': 'pH, | 7', 'label': []}",irrelevant
"{'data': 'Method | 24', 'label': []}",irrelevant
"{'data': 'Fluorolink E 10 H | 4,50 <header> <Product> | <w/w % > </header>', 'label': []}",irrelevant
"{'data': 'Type: | ( Ty 01 ) | Polydimethylsiloxane in Water. <header> <PROPERTIES> <Test> | <PROPERTIES> <Test Code> | <PROPERTIES> <Specification> </header>', 'label': [[20, 40, 'qualitative_value']]}",Solvent type
"{'data': 'Supply form | | Flakes <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Solids content, approx.................................................................................. | 62', 'label': [[107, 109, 'mean']]}",Solid content
"{'data': '1 As hydrolyzed, with methoxy groups replaced by =Si - O - Si= linkages.', 'label': []}",irrelevant
"{'data': 'CTM 1 0176 | Appearance | | Clear liquid <header> <Method> | <Test> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'Flash point | ISO 3679 | 41 °C <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity, dynamic at 20 °C | DIN 51562 | 135 - 185 mPa.s <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': [[11, 27, 'measuring_condition'], [30, 39, 'method'], [42, 45, 'min'], [48, 51, 'max'], [52, 57, 'unit']]}",Viscosity
"{'data': 'RMFI CTM 0874 | Melt Viscosity at 150 °C ( 302 °F ) | cP | 1410 <header> <CTM*> | <Apirl Property> | <Unit> | <Value> </header>', 'label': [[5, 13, 'method'], [16, 20, 'measuring_condition'], [31, 51, 'measuring_condition'], [54, 56, 'unit'], [59, 63, 'mean']]}",Viscosity
"{'data': 'Characteristics | Solids content, % , approx.................................................................................. 62 pH, approx......................................................................................................... 10', 'label': [[34, 35, 'unit'], [127, 129, 'mean']]}",Solid content
"{'data': 'TMOS content wt % | TMOS content wt % | < 0.2 | < 0.2 | < 0.2 | < 0.2 <header> <MSnn> | <MSnn> | <MS 51 > | <MS 56 > | <MS 57 > | <MS 56 s> </header>', 'label': []}",irrelevant
"{'data': 'Characteristics | Solids, % , approx............................. ................................................ ................................. 60', 'label': [[26, 27, 'unit'], [149, 151, 'mean']]}",Solid content
"{'data': 'Active Ingredient | percent | 98 <header> <Test> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'Skin forming time at 23 °C / 50 % r.h. | | 3 - 20 min <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Product data', 'label': []}",irrelevant
"{'data': 'Viscosity at 25 °C ( 77 °F ) | mPa.s | 10 to 30 <header> <Property> | <Unit> | <Result> </header>', 'label': [[10, 28, 'measuring_condition'], [31, 36, 'unit'], [39, 41, 'min'], [45, 47, 'max']]}",Viscosity
"{'data': 'Requirements | Value <header> <Requirements> | <Value> </header>', 'label': []}",header
"{'data': 'Solids Content | percent 99', 'label': [[17, 24, 'unit'], [25, 27, 'mean']]}",Solid content
"{'data': 'Specific gravity at 25 ℃/ 15.6 ℃ ( 77 ºF/ 60.08 ºF ) | | 1.06 <header> <Parameter> | <Unit> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Color | Gardner', 'label': []}",irrelevant
"{'data': 'Solids content | - | approx. 57 % | - <header> <Property> | <Condition> | <Value> | <Method> </header>', 'label': [[29, 31, 'mean'], [32, 33, 'unit']]}",Solid content
"{'data': 'pH, | 10', 'label': []}",irrelevant
"{'data': 'Characteristics | Chemical nature ................................................... Hydroxylated methylphenyl silicone resin Appearance ............ ....................................................... ............ Clear to slightly hazy liquid Colour ................................. ................................................. .... Colourless to slightly yellow', 'label': []}",irrelevant
"{'data': 'Non - toxic: yes', 'label': []}",irrelevant
"{'data': 'Softening point | | 50 - 70 °C <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Solvent | Toluene <header> <Property> | <Value> </header>', 'label': [[10, 17, 'qualitative_value']]}",Solvent type
"{'data': 'Characteristics | Stability ...................…............... ...................................... ..….non - ionic surfactant', 'label': []}",irrelevant
"{'data': 'Transmission | ( % ) | : min. 90 | SAM 2603 <header> <Chemical Properties> | <Chemical Properties> | <Chemical Properties> | <Standard Method of Analysis> </header>', 'label': []}",irrelevant
"{'data': ""* CTM : Corporate Test Method, copies of CTM's are available on request. ASTM : American Society for Testing and Materials."", 'label': []}",irrelevant
"{'data': 'Dowanol MPA | Cyclohexanone <header> <Water> | <Butylacetate> </header>', 'label': [[0, 11, 'qualitative_value'], [14, 27, 'qualitative_value']]}",Solvent type
"{'data': 'Storage and shelf life | When stored in its original packaging: BLUESIL BP 9900 may be stored at temperatures between 2 °C / 36 °F and 30 °C / 86 °F for up to 12 months from its date of manufacturing. Comply with the storage instructions and expiration date marked on the packaging. Beyond this date, Elkem Silicones no longer guarantees that the product meets the sales specifications.', 'label': []}",irrelevant
"{'data': 'Characteristics | Dry content, % approx. ......................................................................................... 60', 'label': []}",irrelevant
"{'data': 'Diluent | | Xylene <header> <Test> | <Unit> | <Result> </header>', 'label': [[12, 18, 'qualitative_value']]}",Solvent type
"{'data': '0208 | Volatility 2, 1.5 g for 3 hours at 250 °C ( 482 °F ) | % | 4.5 <header> <CTM 1 > | <Property> | <Unit> | <Result> </header>', 'label': []}",irrelevant
"{'data': 'SILRES® 601 | 30.00 <header> <Raw Materials> | <Amount> </header>', 'label': []}",irrelevant
