text,label
"{'data': '3 | Composition % by Wt | Vinyl Acetate 16 ± 1 % | ISO 1159 - 1978 <header> <No.> | <Item> | <Index> | <Test method> </header>', 'label': [[40, 42, 'mean'], [45, 46, 'std'], [47, 48, 'unit'], [51, 66, 'method']]}",irrelevant
"{'data': 'Vicat softening temperature | °C | 46 – 48 | 46 – 48 | 48 – 52 | 48 – 52 48 – 52 | 48 – 52 48 – 52 | 48 – 52 48 – 52 | 48 – 52 48 – 52 | 48 – 52 <header> <Product specification> | <> | <Laroflex®> <MP 15 > | <Laroflex®> <MP 15 > | <Laroflex®> <MP 25 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 60 > </header>', 'label': []}",irrelevant
"{'data': 'K - Value | 46', 'label': [[12, 14, 'mean']]}",K value
"{'data': 'Flexural Strength | psi/MPa | 21,500 / 148 | ASTM D 790 <header> <Typical Cast Mechanical Properties 1 > <Test> | <Typical Cast Mechanical Properties 1 > <Unit of Measure> | <Typical Cast Mechanical Properties 1 > <Nominal> | <Typical Cast Mechanical Properties 1 > <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'Films & Sheets | | <header> <Applications> | <Solid> | <Foam> </header>', 'label': []}",irrelevant
"{'data': ' | |', 'label': []}",irrelevant
"{'data': 'One Day @ 6 rpm | 500 cps', 'label': [[0, 15, 'measuring_condition'], [18, 21, 'mean'], [22, 25, 'unit']]}",Viscosity
"{'data': 'ppm Vinyl Pyrrolidone ( HPLC, W 1245 ) | <= 10.0 <header> <Appearance @ 25 deg C - White to creamy white powder> | <White to creamy white> </header>', 'label': []}",irrelevant
"{'data': 'Efflux time ( 20 % in MEK ) | DIN EN ISO 2431 ( 4 mm ) | 22 s <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': '% Moisture ( Karl Fischer, W 1525 ) | <= 5.0', 'label': []}",irrelevant
"{'data': 'ppm Hydrazine ( W 403 ) Pass equals | <= 1.0 <= 1.0', 'label': []}",irrelevant
"{'data': 'Viscosity @ 25 °C, ( mPa.s ) | 1,000 ( 2 )', 'label': [[12, 17, 'measuring_condition'], [21, 26, 'unit'], [31, 36, 'mean']]}",Viscosity
"{'data': '6 | Volatile ( % ) | ≤ 2.0 | GB/T 2914 - 1999 <header> <No.> | <Item> | <Index> | <Test Method> </header>', 'label': [[15, 16, 'unit'], [23, 26, 'max'], [29, 45, 'method']]}",irrelevant
"{'data': '% Ash ( Residue on ignition or Sulphated, W 1381 ) | <= 0.10 <header> <Appearance @ 25 deg C - White to creamy white powder> | <White to creamy white> </header>', 'label': []}",irrelevant
"{'data': 'Typical general characteristics | Inspection Method | Value <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",header
"{'data': 'Vinyl alcohol con - tent by mass % | 6 <header> <Appearance> | <White, slighty yellow powder> </header>', 'label': [[25, 32, 'measuring_condition'], [33, 34, 'unit'], [37, 38, 'mean']]}",irrelevant
"{'data': 'Molecular Weight | 27,000 <header> <Appearance> | <White powder> </header>', 'label': []}",irrelevant
"{'data': 'Volatile content | % | Max.4.0 | JIS K - 6720 - 2 <header> <Properties> | <Unit> | <Value> | <Test methods> </header>', 'label': [[19, 20, 'unit'], [27, 30, 'max'], [33, 49, 'method']]}",irrelevant
"{'data': 'Composition % by Wt | 5', 'label': []}",irrelevant
"{'data': 'North Fineness - Grind 6 | 6.00 | Hegman | Internal Method <header> <Physical> | <Nominal Value> | <Unit> | <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'One Hour Viscosity @ 30 rpm | 200 mPa·s | 200 mPa·s | <header> <ASTM & ISO Properties 2 > <Physical> | <ASTM & ISO Properties 2 > <Nominal Value Unit> | <ASTM & ISO Properties 2 > <Nominal Value Unit> | <ASTM & ISO Properties 2 > <Test Method> </header>', 'label': [[0, 8, 'measuring_condition'], [21, 27, 'measuring_condition'], [30, 33, 'mean'], [34, 39, 'unit'], [42, 45, 'mean'], [46, 51, 'unit']]}",Viscosity
"{'data': 'ppm Aldehydes ( Calculated as acetaldehyde, W 1411 ) | <= 500 <header> <Appearance @ 25 deg C - White to creamy white powder> | <White to creamy white> </header>', 'label': []}",irrelevant
"{'data': 'Property ( 1 ) | Value | Method <header> <Property ( 1 ) > | <Value> | <Method> </header>', 'label': []}",header
"{'data': 'Heat Seal Threshold 0.4 N/cm 1 | 115 °C', 'label': []}",irrelevant
"{'data': '7 | Density g/ml | ≥ 0.60 | GB/T 3402 <header> <No.> | <Item> | <Index> | <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'Physical form | Fine, white powder | <header> <Physical form> | <Fine, white powder> | <> </header>', 'label': []}",irrelevant
"{'data': '7 | Viscosity No. ml/g | 52 - 56 | GB/T 3401 - 2007 <header> <No.> | <Item> | <Index> | <Test method> </header>', 'label': [[18, 22, 'unit'], [25, 27, 'min'], [30, 32, 'max'], [35, 51, 'method']]}",Viscosity
"{'data': 'Inherent Viscosity, ( dL/g ) | 0.53', 'label': [[0, 8, 'measuring_condition'], [22, 26, 'unit'], [31, 35, 'mean']]}",Viscosity
"{'data': '11 | Volatilization ( % ) | ≤ 1 % | GB/T 2914 - 1999 <header> <No.> | <Item> | <Index> | <Test method> </header>', 'label': [[22, 23, 'unit'], [28, 33, 'measuring_condition'], [36, 52, 'method']]}",irrelevant
"{'data': 'K - Value ( 0.5 gm/ 100 ml ) | 94', 'label': [[12, 26, 'measuring_condition'], [31, 33, 'mean']]}",K value
"{'data': 'Particle size | specific method | < 1,0 mm', 'label': []}",irrelevant
"{'data': 'Glass Transition Temperature, ( ℃ ) | 72 Dow M', 'label': [[32, 33, 'unit'], [38, 40, 'mean'], [41, 46, 'method']]}",Glass transition temperature
"{'data': 'Vinyl Alcohol | 6', 'label': [[16, 17, 'mean']]}",irrelevant
"{'data': 'Residual Vinyl Chloride Monomer 8 | < 1 ppm | < 1 ppm | <header> <ASTM & ISO Properties 2 > <Physical> | <ASTM & ISO Properties 2 > <Nominal Value Unit> | <ASTM & ISO Properties 2 > <Nominal Value Unit> | <ASTM & ISO Properties 2 > <Test Method> </header>', 'label': [[32, 33, 'mean'], [36, 43, 'measuring_condition'], [46, 53, 'measuring_condition']]}",irrelevant
"{'data': 'Additional Information | Nominal Value Unit | Nominal Value Unit | Test Method <header> <ASTM & ISO Properties 2 > <Physical> | <ASTM & ISO Properties 2 > <Nominal Value Unit> | <ASTM & ISO Properties 2 > <Nominal Value Unit> | <ASTM & ISO Properties 2 > <Test Method> </header>', 'label': []}",header
"{'data': 'TYPICAL LIQUID RESIN PROPERTIES', 'label': []}",irrelevant
"{'data': 'Geltime @ 25 C ( mins ) ( With 1.5 % of catalyst C, 0.4 % Accelerator A and 0.5 % Promoter | P ) : 25 + 5 - | P ) : 25 + 5 - | P ) : 25 + 5 -', 'label': []}",irrelevant
"{'data': 'Features | • High Clarity • Low to No Odor | • Low to No Taste', 'label': []}",irrelevant
"{'data': 'Glass transition temperature | DSC ( DIN 53765 / ISO 11357 - 5 ) | approx. 70 °C', 'label': [[31, 64, 'method'], [75, 77, 'mean'], [78, 80, 'unit']]}",Glass transition temperature
"{'data': 'Vinyl Alcohol | · 6', 'label': [[18, 19, 'mean']]}",irrelevant
"{'data': '- Solution turbidity | Min 80 % T | 13 - 44 B. WC 5 - 1 D <header> <Requirements> | <Limits> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Vinyl Alcoho 1 % | 6', 'label': [[15, 16, 'unit'], [19, 20, 'mean']]}",irrelevant
"{'data': 'Vinyl Alcohol, % | 6.0 <header> <Appearance> | <White powder> </header>', 'label': [[15, 16, 'unit'], [19, 22, 'mean']]}",irrelevant
"{'data': 'Glass transition temperature | DSC ( DIN 53765 / ISO 11357 - 5 ) | approx. 74 °C', 'label': [[31, 64, 'method'], [75, 77, 'mean'], [78, 80, 'unit']]}",Glass transition temperature
"{'data': 'Availability | • Asia Pacific • Europe • North America | • Asia Pacific • Europe • North America', 'label': []}",irrelevant
"{'data': 'K - Value ( 0.5 gm/ 100 ml ) | 80', 'label': [[31, 33, 'mean'], [12, 26, 'measuring_condition']]}",K value
"{'data': 'Methanol Extractables ( STP 894 ) | 1.5 %', 'label': []}",irrelevant
"{'data': 'Volatile ( including moisture ) % | < 2.0', 'label': []}",irrelevant
"{'data': 'Density | 1.046 | g/ml <header> <Property ( 1 ) at 25 °C ( 77 °F ) > | <Value> | <Unit> </header>', 'label': []}",irrelevant
"{'data': 'Films | | Typical Value Unit', 'label': []}",irrelevant
"{'data': 'Supply form | Visual | white powder', 'label': []}",irrelevant
"{'data': 'Average molecular wt | About 27000', 'label': []}",irrelevant
"{'data': 'Density | DIN 53479 | approx. 1,34 g/cm³ <header> <Typical general characteristics> | <Inspection Method> | <Value> </header>', 'label': []}",irrelevant
"{'data': ' ( DMA 0.05 % ,Co ( 6 % ) 0.2 % ,MEKPO ( 55 % ) 1.0 % ,at 25 ℃ ) | ( DMA 0.05 % ,Co ( 6 % ) 0.2 % ,MEKPO ( 55 % ) 1.0 % ,at 25 ℃ ) <header> <Appearance> | <Yellowish liquid> </header>', 'label': []}",irrelevant
"{'data': 'Vinyl Acetate content, % | 4.0 - 5.0 | Q/ 320205 AHAD 01 / 2006 <header> <Parameter> | <Criterion> | <Test Method> </header>', 'label': [[23, 24, 'unit'], [27, 30, 'min'], [33, 36, 'max'], [39, 63, 'method']]}",irrelevant
"{'data': 'Efflux time* ( 20 % solids in MEK ) | DIN EN ISO 2431 ( 4 mm ) | s | Approx. 36 | <header> <Properties> | <Test methods> | <Unit> | <Value> | <Tolerance> </header>', 'label': []}",irrelevant
"{'data': 'Acid Value ( mgs.KOH/g ) : | 10 maximum', 'label': []}",irrelevant
"{'data': 'Artificial Leather | | <header> <Applications> | <Solid> | <Foam> </header>', 'label': []}",irrelevant
"{'data': '4 | Reactive Functionality ( Hydroxyl % ) | 1.8 - 2.3 % | <header> <No.> | <Item> | <Index> | <Test method> </header>', 'label': []}",irrelevant
"{'data': 'Acid Value ( mgs.KOH / g. ) | : 4 - 10 <header> <Colour & Appearance> | <: Clear Greenish Liquid> </header>', 'label': []}",irrelevant
"{'data': 'Test Method ( s )', 'label': []}",irrelevant
"{'data': 'North fineness | STP 1434 | Hegman | 5.50 <header> <Properties> | <Method> | <Units> | <Value 1 ) > </header>', 'label': []}",irrelevant
"{'data': '*Viscosity | 160 - 220 | 53 – 55 | 53 - 55 | 61 – 63 | 80 - 83 | GB/T 3401 <header> <PROPERTY> <Univar Grade> | <TYPICAL RESULTS> <UYHB> | <TYPICAL RESULTS> <UYHD> | <TYPICAL RESULTS> <UYHH> | <TYPICAL RESULTS> <UYHI> | <TYPICAL RESULTS> <UYNS - 3 > | <TEST METHOD> <> </header>', 'label': [[13, 16, 'min'], [19, 22, 'max'], [25, 27, 'min'], [30, 32, 'max'], [35, 37, 'min'], [40, 42, 'max'], [45, 47, 'min'], [50, 52, 'max'], [55, 57, 'min'], [60, 62, 'max'], [65, 74, 'method']]}",Viscosity
"{'data': '1 | Appearance | | White Powder <header> <Sequence Number> | <Item> | <Unit> | <Specification> </header>', 'label': []}",irrelevant
"{'data': 'One Day Viscosity @ 6 rpm | 375 | mPa·s | <header> <Physical> | <Nominal Value> | <Unit> | <Test Method> </header>', 'label': [[0, 7, 'measuring_condition'], [20, 25, 'measuring_condition'], [28, 31, 'mean'], [34, 39, 'unit']]}",Viscosity
"{'data': 'ppm Peroxide Content ( W 1378 ) | <= 400', 'label': []}",irrelevant
"{'data': 'Product Description CP - 430 is a low molecular weight copolymer comprised of approximately 85 % vinyl chloride and 15 % of vinyl acetate. It is supplied as a powder.', 'label': []}",irrelevant
"{'data': 'Viscosity @ 20 °C | 6.000 - 12.000 | mPa.s | MTP 10 <header> <Property> | <Value> | <Unit> | <Method*> </header>', 'label': [[12, 17, 'measuring_condition'], [20, 25, 'min'], [28, 34, 'max'], [37, 42, 'unit'], [45, 51, 'method']]}",Viscosity
"{'data': 'Appearance | Yellowish liquid <header> <SPECIFICATIONS> <Appearance> | <SPECIFICATIONS> <Yellowish liquid> </header>', 'label': []}",irrelevant
"{'data': 'Processing Method | · Casting | · Coating |', 'label': []}",irrelevant
"{'data': 'Styrene monomer content, % | 33 - 36', 'label': []}",irrelevant
"{'data': 'Appearance | White powder', 'label': []}",irrelevant
"{'data': 'Uses | · Coating Applications | · Film | · Protective Coatings', 'label': []}",irrelevant
"{'data': 'Specification data | Inspection Method | Value <header> <Product data> <Specification data> | <Product data> <Inspection Method> | <Product data> <Value> </header>', 'label': []}",header
"{'data': 'ppm Peroxide Content ( W 1378 ) | <= 400 <header> <Appearance @ 25 deg C - White to creamy white powder> | <White to creamy white> </header>', 'label': []}",irrelevant
"{'data': 'Property ( 1 ) at 25 °C ( 77 °F ) | Value | Unit <header> <Property ( 1 ) at 25 °C ( 77 °F ) > | <Value> | <Unit> </header>', 'label': []}",irrelevant
"{'data': 'Mechanical | Nominal Value Unit | Test Method <header> <ASTM & ISO Properties 1 > <Physical> | <ASTM & ISO Properties 1 > <Nominal Value Unit> | <ASTM & ISO Properties 1 > <Test Method> </header>', 'label': []}",header
"{'data': 'Density | ca. 1.24 - - | g/cm* @ 20 ℃ <header> <Physical form> | <Fine, white powder> | <> </header>', 'label': []}",irrelevant
"{'data': 'Pile Density | ≥ 0.60 | GB/T 3402 <header> <Parameter> | <Criterion> | <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'herent viscosity | 0.415 to 0.464 | 1 B - 44 B.WC 31 - 1 E <header> <Requirements> | <Limits> | <Method> </header>', 'label': [[0, 6, 'measuring_condition'], [19, 24, 'min'], [28, 33, 'max'], [36, 58, 'method']]}",Viscosity
"{'data': 'Brookfield Viscosity ( STP 1434 ) |', 'label': [[0, 10, 'measuring_condition'], [23, 31, 'method']]}",Viscosity
"{'data': 'Impurity particle no. / 100 g | ≤ 20 GB 9348 - 88', 'label': []}",irrelevant
"{'data': 'Volatile matter | g/kg | 3 | ISO 1269 <header> <Property> | <Unit> | <Value> | <Method> </header>', 'label': [[18, 22, 'unit'], [25, 26, 'mean'], [29, 37, 'method']]}",irrelevant
"{'data': '2 | Hydroxyl Value ( mg koh/g ) | 70 - 77 | Q 320205 AHAD 01 - 2007 <header> <No.> | <Item> | <Index> | <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'One Day @ 30 rpm | 200 cps', 'label': [[0, 7, 'measuring_condition'], [10, 16, 'measuring_condition'], [19, 22, 'measuring_condition'], [23, 26, 'unit']]}",Viscosity
"{'data': ' ( ISO 306, DIN 53460 ) | °F | 115 – 118 | 115 – 118 | 118 – 126 | 118 – 126 118 – 126 | 118 – 126 118 – 126 | 118 – 126 118 – 126 | 118 – 126 118 – 126 | 118 – 126 <header> <Product specification> | <> | <Laroflex®> <MP 15 > | <Laroflex®> <MP 15 > | <Laroflex®> <MP 25 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 60 > </header>', 'label': []}",irrelevant
"{'data': 'Forms | Powder 1 |', 'label': []}",irrelevant
"{'data': '12 | Impurity Particle No. / 100 g | ≤ 20 | GB 9348 - 88 <header> <No.> | <Item> | <Index> | <Test method> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity - Brookfield at 25 ℃ # 3 spindle at 60 rpm, cps | 350 - 450 <header> <SPECIFICATIONS> <Appearance> | <SPECIFICATIONS> <Yellowish liquid> </header>', 'label': [[12, 52, 'measuring_condition'], [54, 57, 'unit'], [60, 63, 'min'], [66, 69, 'max']]}",Viscosity
"{'data': 'Availability | Africa & Middle East Europe Asia Pacific North America | South America', 'label': []}",irrelevant
"{'data': 'F 013 - LBX - 00 | 4001 | NA | 253 | 12 | 162 | 1.04 | 43 <header> <Typical Liquid Properties 2 > <Versions> | <Typical Liquid Properties 2 > <Viscosity, cps> | <Typical Liquid Properties 2 > <Thix Index> | <Typical Liquid Properties 2 > <Gel Time, Min> | <Typical Liquid Properties 2 > <Gel to Peak> | <Typical Liquid Properties 2 > <Peak Exotherm ( °F/°C ) > | <Typical Liquid Properties 2 > <Specific Gravity> | <Typical Liquid Properties 2 > <Styrene Content, % > </header>', 'label': [[19, 23, 'mean']]}",stray
"{'data': 'Forms | · Powder 1 | |', 'label': []}",irrelevant
"{'data': 'Gel time, minutes | 25 | 36 | 23 | 36 | 25 <header> <Curing system> | <A> | <B> | <C> | <D> | <E> </header>', 'label': []}",irrelevant
"{'data': 'Appearance | | White powder', 'label': []}",irrelevant
"{'data': 'Degree of Polymerization ( JIS K 6721 ) | 2,660', 'label': []}",irrelevant
"{'data': 'Glass transition temperature | DSC ( DIN 53765 / ISO 11357 - 5 ) | approx. 61 °C', 'label': [[31, 64, 'method'], [75, 77, 'mean'], [78, 80, 'unit']]}",Glass transition temperature
"{'data': 'Polymerization Process | Emulsion | Emulsion | <header> <ASTM & ISO Properties 2 > <Physical> | <ASTM & ISO Properties 2 > <Nominal Value Unit> | <ASTM & ISO Properties 2 > <Nominal Value Unit> | <ASTM & ISO Properties 2 > <Test Method> </header>', 'label': []}",irrelevant
"{'data': '- mean diameter | µm | 30 | <header> <CHARACTERISTICS> | <UNITS> | <VALUES> | <TEST METHODS> </header>', 'label': []}",irrelevant
"{'data': 'Vinyl Alcoho 1 % | Sunshine 6 <header> <Item> | <DEC UMOH> </header>', 'label': [[15, 16, 'unit']]}",irrelevant
"{'data': 'DION® 9400 | 100 | 100 | 100 | 100 | 100 <header> <Curing system> | <A> | <B> | <C> | <D> | <E> </header>', 'label': []}",irrelevant
"{'data': 'ASTM D 792', 'label': []}",irrelevant
"{'data': 'Volatiles | specific method | < 1,0 wt. %', 'label': [[12, 27, 'method'], [32, 35, 'max'], [36, 38, 'measuring_condition'], [40, 41, 'unit']]}",irrelevant
"{'data': 'viscosity of a 20 % solution in toluene at 23 °C ( 73 °F ) ( ISO 3219, DIN 53019 / 53214, shear rate D = 500 s– 1 ) | mPa. s | 12 – 18 | 12 – 18 | 20 – 26 | 30 – 40 40 – 50 | 30 – 40 40 – 50 | 30 – 40 40 – 50 | 30 – 40 40 – 50 | ≥ 50 <header> <Product specification> | <> | <Laroflex®> <MP 15 > | <Laroflex®> <MP 15 > | <Laroflex®> <MP 25 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 35 MP 45 > | <Laroflex®> <MP 60 > </header>', 'label': [[15, 28, 'measuring_condition'], [40, 58, 'measuring_condition'], [71, 80, 'method'], [83, 88, 'method'], [118, 124, 'unit'], [127, 129, 'min'], [132, 134, 'max'], [137, 139, 'min'], [142, 144, 'max'], [147, 149, 'min'], [152, 154, 'max'], [157, 159, 'max'], [162, 164, 'max'], [165, 167, 'min'], [170, 172, 'max'], [175, 177, 'min'], [180, 182, 'max'], [183, 185, 'min'], [188, 190, 'max'], [193, 195, 'min'], [198, 200, 'max'], [201, 203, 'min'], [206, 208, 'max'], [211, 213, 'min'], [216, 218, 'max'], [219, 221, 'min'], [224, 226, 'max'], [231, 233, 'min']]}",Viscosity
