text,label
"{'data': 'Solid content | MC 1 | % on weight | 49 51 <header> <Inspections> | <Test Methods> | <Units> | <Specifications> </header>', 'label': [[16, 20, 'method'], [23, 24, 'unit'], [25, 34, 'measuring_condition'], [37, 39, 'min'], [40, 42, 'max']]}",Solid content
"{'data': 'Delivery form: | liquid', 'label': []}",irrelevant
"{'data': 'Not continually determined:', 'label': []}",irrelevant
"{'data': 'Packing | 20 °C,Höppler', 'label': []}",irrelevant
"{'data': 'Packing | drums, container, tank car | drums, container, tank car | drums, container, tank car | <header> <Chemical characteristic> <Chemical characteristic> <Packing> <Characteristic data:> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <> <> <Bakelite analysis method> </header>', 'label': []}",irrelevant
"{'data': 'Solubility | aromatic ; aliphatic ; ketones ; esters ; higher alcohols.', 'label': []}",irrelevant
"{'data': 'Softening Point, Ring & Ball, ℃ | 110 - 140', 'label': []}",irrelevant
"{'data': 'Iodine Colour Number DIN 6162 iodine colour number', 'label': []}",irrelevant
"{'data': 'Flash polint : 21 °C – 55 °C.', 'label': []}",irrelevant
"{'data': 'density [ g/cm³ ] 1,05 | Phenodur PR 401, PR 373 | | } <header> <PRODUCT DATA> | <DILUTABILITY> | <DILUTABILITY> | <DILUTABILITY> </header>', 'label': []}",irrelevant
"{'data': 'density | [ g/cm³ ] | 1,05', 'label': []}",irrelevant
"{'data': 'Iodine Colour Number DIN 6162 ( diluted to 50 % with Xylene ) iodine colour number max. 100', 'label': []}",irrelevant
"{'data': 'Telephone: | ( + 33 ) 1 47 96 98 50 ;', 'label': []}",irrelevant
"{'data': 'Storage : 6 months from date of manufacture at temperature between 5 - 35 ° C.', 'label': []}",irrelevant
"{'data': 'Epoxy resins | | | | |', 'label': []}",irrelevant
"{'data': 'analogue | DIN EN ISO 3251', 'label': []}",irrelevant
"{'data': 'Phenodur PR 612, PR 723, PR 897 | | | | | <header> < % Phenodur PR 722 > < % other binder> | < 90 > < 10 > | < 75 > < 25 > | < 50 > | < 25 > < 75 > | < 10 > < 90 > </header>', 'label': []}",irrelevant
"{'data': 'Viscosity at 23 °C, mPas : | 50 - 150', 'label': []}",irrelevant
"{'data': 'Dynamic Viscosity ( Ubbelohde ) | DIN 53177', 'label': [[0, 7, 'measuring_condition'], [20, 29, 'measuring_condition'], [34, 43, 'method']]}",Viscosity
"{'data': 'MF resins | : good | Butylacetate | Butylacetate', 'label': []}",irrelevant
"{'data': ' ( 1 h ; 135 °C ; 2 g ; n - butanol ) Iodine Colour Number DIN 6162', 'label': []}",irrelevant
"{'data': '100 | approx. 11 %', 'label': []}",irrelevant
"{'data': 'Solvent | 450 | parts', 'label': []}",stray
"{'data': 'Appearance | : | clear', 'label': [[17, 22, 'qualitative_value']]}",Color
"{'data': 'Solid content: 52 – 57 %', 'label': [[15, 17, 'min'], [20, 22, 'max'], [23, 24, 'unit']]}",Solid content
"{'data': 'Softening Point, B&R, ( °C ) | 100 | 110 | T 06 M 02.01 <header> <Property> | <Min.> | <Max.> | <Test Method> </header>', 'label': []}",irrelevant
"{'data': 'Additional properties ( not regularly determined ) : | | | | | <header> <Chemical characteristic> | <xylenol - resol, etherified> | <xylenol - resol, etherified> | <xylenol - resol, etherified> | <xylenol - resol, etherified> | <> </header>', 'label': []}",irrelevant
"{'data': 'flash point | [ °C ] | 34', 'label': []}",irrelevant
"{'data': 'Butvar B - 79, B - 90, B - 98 | | } | } | } | }', 'label': []}",irrelevant
"{'data': 'Density at 20 °C | approx. 1.1 | g/cm 3 | DIN EN ISO 2811 <header> <Other data* Property Value> | <Other data* Property Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'GP® 2056 | 1000 - 1700 | 94 - 102 | 104 | 107 ( 0.5 ) | 146 | | | <header> <G - P Product Number> | <Melt Viscosity ( 150 ℃, cps ) > | <Softening Point ( ℃ ) > | <HEW* ( g/eq OH ) > | <Stroke Curet at 150 ℃, sec ( % 2 - MI ) > | <Tgt DSC ( ℃ ) > | <Water Absorptiontt ( g/ 100 g ) > | <Molecular Weight Mn Mw> | <Availability - > </header>', 'label': []}",irrelevant
"{'data': 'Beckopox EP 307, EP 309 | ـم | | ـم | ـم |', 'label': []}",irrelevant
"{'data': 'flash point | [ °C ] 56 | [ °C ] 56', 'label': []}",irrelevant
"{'data': 'Typical Physical Properties | Flash point* ( °F ) 102', 'label': []}",irrelevant
"{'data': 'Acetates: | Total', 'label': []}",irrelevant
"{'data': 'dynamic viscosity | [ mPa.s ] 1500 - 2800', 'label': []}",irrelevant
"{'data': 'Characteristic data: | | | Bakelite analysis method', 'label': []}",irrelevant
"{'data': 'softening point | [ °C ] 108 - 120', 'label': []}",irrelevant
"{'data': 'Dynamic Viscosity | DIN EN ISO 3219', 'label': [[0, 7, 'measuring_condition'], [20, 35, 'method']]}",Viscosity
"{'data': 'Typical Properties:', 'label': []}",irrelevant
"{'data': 'Low boiling alcohols | : limited | Butylacetate | 5 % <header> <> | <> | <FB 209 BT 57 > | < 180 g> </header>', 'label': []}",irrelevant
"{'data': 'Non volatile content DIN EN ISO 3251 ( 1 g + 1 mL butanol, 1 hour 1250 C ) | % | 70.0 - 74.0 <header> <Properties> | <Units> | <Value> </header>', 'label': [[21, 36, 'method'], [39, 72, 'measuring_condition'], [77, 78, 'unit'], [81, 85, 'min'], [88, 92, 'max']]}",Solid content
"{'data': 'FRJ - 551 | 45.0 <header> <Material> | <Parts by Weight> </header>', 'label': []}",irrelevant
"{'data': 'Phenodur PR 373, PR 401, PR 404 | ـم | } | } | | ـم', 'label': []}",irrelevant
"{'data': 'DIN 53213 - 1 ℃ | approx. 36 | approx. 36 <header> <Unit> | <Value> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Density, 23 °C | appr. 902 | kg/m³ | 2160 <header> <Property> | <Value> | <Unit> | <TM> </header>', 'label': []}",irrelevant
"{'data': 'iodine colour number | <= 70', 'label': []}",irrelevant
"{'data': 'Packing: | drums, containers | drums, containers | | | <header> <> <Chemical characteristics:> | <Bakelite® PF 7199 LB ( RS 0199 A ) > <Cresolic resol, etherified> | <Bakelite® PF 7199 LB ( RS 0199 A ) > <Cresolic resol, etherified> | <Bakelite® PF 7199 LB ( RS 0199 A ) > <> | <Bakelite® PF 7199 LB ( RS 0199 A ) > <> | <Bakelite® PF 7199 LB ( RS 0199 A ) > <> </header>', 'label': []}",irrelevant
"{'data': 'non - volatile matter | [ % ] 70 - 74', 'label': [[26, 27, 'unit'], [30, 32, 'min'], [35, 37, 'max']]}",Solid content
"{'data': 'Density, Lb./Gal. | 9,0 - 9,4', 'label': []}",irrelevant
"{'data': 'non - volatile | [ % ] 58 - 62', 'label': [[19, 20, 'unit'], [23, 25, 'min'], [28, 30, 'max']]}",Solid content
"{'data': 'Viscosity at 20 °C,Höppler viscosimeter ( DIN EN ISO 12058 - 1 ) | mPa.s | | 1700 ± 300 | FPH 3.01 <header> <> <Delivery form> <Packing> <Characteristic data:> | <xylenol - resol, etherified> < 70 % in n - butanol / xylene drums, container, tank car> <Packing> <> | <xylenol - resol, etherified> < 70 % in n - butanol / xylene drums, container, tank car> <Packing> <> | <xylenol - resol, etherified> < 70 % in n - butanol / xylene drums, container, tank car> <Packing> <> | <> < 70 % in n - butanol / xylene drums, container, tank car> <Packing> <Bakelite analysis method> </header>', 'label': []}",irrelevant
"{'data': 'PHENODUR® PR 217, PR 285 | l l | l | l | l', 'label': []}",irrelevant
"{'data': 'Content of free bisphenol A | % | max. | 2 | FPH 6.39 <header> <Chemical characteristic> <Delivery form> <Packing> <Characteristic data:> | <bisphenol - A resol 55 % in n - butanol, butyl glycol drums, container, tank car> <Delivery form> <Packing> <> | <bisphenol - A resol 55 % in n - butanol, butyl glycol drums, container, tank car> <Delivery form> <Packing> <> | <bisphenol - A resol 55 % in n - butanol, butyl glycol drums, container, tank car> <Delivery form> <Packing> <> | <> <Delivery form> <Packing> <Bakelite analysis method> </header>', 'label': []}",irrelevant
"{'data': 'Content of free phenol ( GC ) ( DIN 16916 - 02 - L 2,ISO 8974 ) | Content of free phenol ( GC ) ( DIN 16916 - 02 - L 2,ISO 8974 ) | % | max. 0,9 | max. 0,9 | FPH 6.03 <header> <Characteristic data:> | <Characteristic data:> | <> | <> | <> | <Bakelite analysis method> </header>', 'label': []}",irrelevant
"{'data': '• Appearance – [ to defined standard - FFFM ] | • Appearance – [ to defined standard - FFFM ] | ( 2 ) - | BSMT A 1001 - 001 | ETS ( 3 ) | - <header> <Physical Property> | <Physical Property> | <Units> | <Method ( 1 ) > | <Minimum> | <Maximum> </header>', 'label': [[106, 123, 'method']]}",Color
"{'data': ' ( 1 ) | BSMT – Bitrez Standard Method of Test', 'label': []}",irrelevant
"{'data': 'data | Viscosity ( Höppler ) at 25 °C: | 1000 – 1500 mPa.s', 'label': []}",irrelevant
"{'data': 'flash point', 'label': []}",irrelevant
"{'data': 'Aromatic hydrocarbons: | Total', 'label': []}",irrelevant
"{'data': 'Flash point : | 21 °C – 55 °C', 'label': []}",irrelevant
"{'data': 'Solid Content: 50 + - 2 % ( 120 ℃/ 60 Minutes )', 'label': [[15, 17, 'mean'], [22, 23, 'std'], [24, 25, 'unit'], [28, 45, 'measuring_condition']]}",Solid content
"{'data': 'Beckopox EP 309 | » | | » | » | }', 'label': []}",irrelevant
"{'data': 'Zinc Oxide | 5.0 <header> <Material> | <Parts by Weight> </header>', 'label': []}",irrelevant
"{'data': 'non - volatile matter | [ % ] 48 - 52', 'label': [[26, 27, 'unit'], [30, 32, 'min'], [35, 37, 'max']]}",Solid content
"{'data': 'non - volatile matter | [ % ] 49 - 53', 'label': [[26, 27, 'unit'], [30, 32, 'min'], [35, 37, 'max']]}",Solid content
"{'data': 'Colour / Appearance VLN 250 colour', 'label': []}",Color
"{'data': 'Propylene glycol monoethylether | 226 g', 'label': []}",irrelevant
"{'data': '% Phenodur PR 612 | 90 | 75 | 50 | 25 | 10', 'label': []}",irrelevant
"{'data': 'non - volatile content | [ % ] 49,0 - 51,0', 'label': [[27, 28, 'unit'], [31, 35, 'min'], [38, 42, 'max']]}",Solid content
"{'data': 'Iodine color value 50 % in xylene | ≤ 25 | | DIN EN 1557 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': '210 lt drums – tight head drums | @ 200 KG net weight', 'label': []}",irrelevant
"{'data': 'density | [ g/cm³ ] 1,05', 'label': []}",irrelevant
"{'data': 'Viscosity, mPa.s : | 600 - 1200', 'label': []}",irrelevant
"{'data': ' ( 1 ) | BSMT – Bitrez Standard Method of Test', 'label': []}",irrelevant
"{'data': 'dynamic viscosity | [ mPa.s ] 390 - 530', 'label': []}",irrelevant
"{'data': 'Polydispersity | 1.5 - 1.9', 'label': []}",irrelevant
"{'data': 'colour | dark brown', 'label': [[9, 19, 'qualitative_value']]}",Color
"{'data': 'iodine colour number | <= 10', 'label': []}",irrelevant
"{'data': 'Dynamic Viscosity ( Ubbelohde ) DIN 53177 dynamic viscosity ( 23 °C ) | [ mPa.s ] | 60 - 120', 'label': []}",irrelevant
"{'data': 'Colour number Gardner ( DIN ISO 4630 ) | | max. | 12 | FPH 7.07 <header> <Chemical characteristic> <Chemical characteristic> <Packing> <Characteristic data:> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <> <> <Bakelite analysis method> </header>', 'label': [[14, 21, 'unit'], [24, 36, 'method'], [50, 52, 'max'], [55, 63, 'method']]}",Color
"{'data': 'Viscosity ( G - H, @ 25 ℃ ) | E - G', 'label': []}",irrelevant
"{'data': 'Not continually determined: | DIN EN ISO 2811 - 2', 'label': []}",irrelevant
"{'data': 'Color, Gardner | 10 max.', 'label': [[7, 14, 'unit'], [17, 19, 'max']]}",Color
"{'data': 'SFC 112 / 65 is based on 175.300 FDA approved raw materials', 'label': []}",irrelevant
"{'data': 'flash point | [ °C ] 30', 'label': []}",irrelevant
"{'data': ' [ °C ]', 'label': []}",irrelevant
"{'data': 'Gardner color ( 04 - B method ) | 0 - 15', 'label': [[0, 7, 'unit'], [16, 29, 'method'], [34, 35, 'min'], [38, 40, 'max']]}",Color
"{'data': 'Mostly thinnable with: | aromatic hydrocarbons, glycol ethers, alcohols, esters, ketones | aromatic hydrocarbons, glycol ethers, alcohols, esters, ketones | aromatic hydrocarbons, glycol ethers, alcohols, esters, ketones | aromatic hydrocarbons, glycol ethers, alcohols, esters, ketones | aromatic hydrocarbons, glycol ethers, alcohols, esters, ketones <header> <Characteristic data:> | <> | <> | <> | <> | <Bakelite analysis method> </header>', 'label': []}",irrelevant
"{'data': 'Density and flash point are reported in our material safety data sheet. Tests methods are available upon request.', 'label': []}",irrelevant
"{'data': 'Oil length | 66 | % | - <header> <Property> | <Value> | <Unit> | <TM> </header>', 'label': []}",irrelevant
"{'data': 'Flash Point ( 5 to 65 °C ) DIN 53213 - 1', 'label': []}",irrelevant
"{'data': 'Percent solids | 81 - 83', 'label': [[0, 7, 'unit'], [17, 19, 'min'], [22, 24, 'max']]}",Solid content
"{'data': 'Liquid | 44', 'label': []}",irrelevant
"{'data': 'Form of Supply 72 % in butanol', 'label': [[23, 30, 'qualitative_value']]}",Solvent type
"{'data': ' | | FB 209 BT 57 | 180 g <header> <> | <> | <FB 209 BT 57 > | < 180 g> </header>', 'label': []}",irrelevant
"{'data': 'Inspections | Test Methods | Units | Specifications <header> <Inspections> | <Test Methods> | <Units> | <Specifications> </header>', 'label': []}",header
"{'data': 'TEL: | ( 519 ) 826 - 0374', 'label': []}",irrelevant
"{'data': 'approx. ( 20 °C )', 'label': []}",irrelevant
"{'data': 'approx.', 'label': []}",irrelevant
"{'data': ' [ g/cm³ ] | 1,04', 'label': []}",irrelevant
"{'data': 'Flash Point DIN EN ISO 1523 flash point | Flash Point DIN EN ISO 1523 flash point | Flash Point DIN EN ISO 1523 flash point | [ °C ] | 26', 'label': []}",irrelevant
"{'data': 'Color, Gardner Oil type Solvent spirit', 'label': [[7, 14, 'unit']]}",Color
"{'data': 'Dynamic Viscosity ( Ubbelohde ) | DIN 53177', 'label': [[0, 7, 'measuring_condition'], [20, 29, 'measuring_condition'], [34, 43, 'method']]}",Viscosity
"{'data': ' ( 2 ) | FFFM – Free from foreign matter', 'label': []}",irrelevant
"{'data': 'dynamic viscosity | [ mPa.s ] 180 - 250', 'label': []}",irrelevant
"{'data': 'Viscosity 25 °C, cps | 2000', 'label': []}",irrelevant
"{'data': 'approx.', 'label': []}",irrelevant
"{'data': 'approx.', 'label': []}",irrelevant
"{'data': 'Delivery form | 70 % in n - butanol | 70 % in n - butanol | 70 % in n - butanol | <header> <Chemical characteristic> <Chemical characteristic> <Packing> <Characteristic data:> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <bisphenol - A resol, etherified> <drums, container, tank car> <> | <> <> <> <Bakelite analysis method> </header>', 'label': []}",irrelevant
"{'data': ' ( 01 - DK method )', 'label': []}",irrelevant
"{'data': 'SPECIFICATIONS', 'label': []}",irrelevant
"{'data': 'Viscosity Höppler @ 25 ºC | 400 - 800 | 400 - 800 | cps ITL - 7266 <header> <> <Chemical characteristics:> | <Bakelite® PF 7192 LB ( RS 0192 ) > <Bisphenol A - epoxy resin> | <Bakelite® PF 7192 LB ( RS 0192 ) > <Bisphenol A - epoxy resin> | <Bakelite® PF 7192 LB ( RS 0192 ) > <Bisphenol A - epoxy resin> </header>', 'label': []}",irrelevant
"{'data': 'Flash Point DIN EN ISO 1523', 'label': []}",irrelevant
"{'data': 'Flash Point | DIN EN ISO 1523', 'label': []}",irrelevant
"{'data': 'PHENODUR® PR 217, PR 285 | l l l | l | l', 'label': []}",irrelevant
"{'data': '70 % in butanol ( 70 B )', 'label': [[8, 15, 'qualitative_value']]}",Solvent type
"{'data': 'NVM ( SOLIDS CONTENT ) | 59 - 61 %', 'label': [[25, 27, 'min'], [30, 32, 'max'], [33, 34, 'unit']]}",Solid content
"{'data': 'flash point | [ °C ] | 34', 'label': []}",irrelevant
"{'data': 'Gardner color ( 04 - B method ) | : 0 - 15', 'label': [[0, 7, 'unit'], [16, 29, 'method'], [36, 37, 'min'], [40, 42, 'max']]}",Color
"{'data': 'state of resin: | form of delivery 53177', 'label': []}",irrelevant
"{'data': 'Solid content: | 52 – 57 %', 'label': [[17, 19, 'min'], [22, 24, 'max'], [25, 26, 'unit']]}",Solid content
"{'data': 'Phenolic resins | Phenolic resins | | | |', 'label': []}",irrelevant
"{'data': 'Phenodur PR 612, PR 723 | l | l | l | l | l', 'label': []}",irrelevant
"{'data': 'Esters | : complete | Uralac SN 852 ( 2 ) | : good', 'label': []}",irrelevant
"{'data': 'Colour index | | <header> <Unit> | <Value> | <Value> </header>', 'label': []}",Color
"{'data': 'Viscosity | 25 oC, mPa·s | 2050 <header> <Item> | <Condition, Unit> | <PR - 33160 > </header>', 'label': []}",irrelevant
"{'data': 'Other binders | | | | |', 'label': []}",irrelevant
"{'data': '<= 100', 'label': []}",irrelevant
"{'data': 'Flash point [ ºC ] | 37', 'label': []}",irrelevant
"{'data': 'non - volatile matter analogue DIN EN ISO 3251 ( 1 h ; 125 °C ; 1 g ; B )', 'label': [[31, 46, 'method'], [49, 71, 'measuring_condition']]}",Solid content
"{'data': 'Hydroxy equivalent weight | g/equiv. approx. 105 | g/equiv. approx. 105 | <header> <Chemical characteristic Delivery form> | <phenolic novolak pastilles bags, big bags> | <phenolic novolak pastilles bags, big bags> | <> </header>', 'label': []}",irrelevant
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 53 % in butyl glycol / butanol ( 53 BG/B )', 'label': [[36, 48, 'qualitative_value'], [51, 58, 'qualitative_value']]}",Solvent type
"{'data': 'Density ( Liquids ) | DIN EN ISO 2811 - 2', 'label': []}",irrelevant
"{'data': 'Flash | DIN EN ISO 1523', 'label': []}",irrelevant
"{'data': 'Colour / Appearance | VLN 250', 'label': []}",irrelevant
"{'data': 'Not continually determined:', 'label': []}",irrelevant
"{'data': 'Phenodur PR 373, PR 401, PR 404 | } | | | | }', 'label': []}",irrelevant
"{'data': 'Not continually determined:', 'label': []}",irrelevant
"{'data': 'Gardner colour : | 0 - 15', 'label': [[0, 7, 'unit'], [19, 20, 'min'], [23, 25, 'max']]}",Color
"{'data': 'Non - volatile content, % @ 125 °C ( ISO 3251 ) | 68.5 - 71.5 | Volatile | White Spirit/Solvesso 100 <header> <SALES SPECIFICATION> | <> | <OTHER PROPERTIES> | <> </header>', 'label': [[24, 25, 'unit'], [28, 34, 'measuring_condition'], [37, 45, 'method'], [50, 54, 'min'], [57, 61, 'max'], [75, 100, 'qualitative_value']]}",multi
"{'data': 'Allnex', 'label': []}",irrelevant
"{'data': '- - - -', 'label': []}",irrelevant
"{'data': 'Phenodur PR 722 | | } | } | } | }', 'label': []}",irrelevant
"{'data': 'Not continually determined:', 'label': []}",irrelevant
"{'data': 'Typical Physical Properties | % Nonvolatile weight 54.0', 'label': [[30, 31, 'unit'], [51, 55, 'mean']]}",Solid content
"{'data': 'FB - 209 BT 57 | 17 g', 'label': []}",irrelevant
"{'data': 'Ionol 2 | 2.0 <header> <Material> | <Parts by Weight> </header>', 'label': []}",irrelevant
"{'data': 'Solids, wt. % | 45 - 49', 'label': [[8, 10, 'measuring_condition'], [12, 13, 'unit'], [16, 18, 'min'], [21, 23, 'max']]}",Solid content
"{'data': 'POLYMER PROPERTIES', 'label': []}",irrelevant
"{'data': 'Appearance : | clear', 'label': []}",irrelevant
"{'data': ' | Value | Unit | Method <header> <> | <Value> | <Unit> | <Method> </header>', 'label': []}",header
"{'data': 'Specific gravity at 20 °C ( DIN 53217 - 02,ISO 2811 ) | | g/cm³ | approx. 1,03 | approx. 1,03 | FPH 7.01 <header> <Characteristic data:> | <> | <> | <> | <> | <Bakelite analysis method> </header>', 'label': []}",irrelevant
"{'data': 'Dynamic Viscosity ( Ubbelohde ) DIN 53177 dynamic viscosity [ mPa.s ] 2000 - 5000 ( 23 °C )', 'label': []}",irrelevant
"{'data': 'Sterilisation resistance ( 90 min - 129 °C - tap water ) | pass', 'label': []}",irrelevant
"{'data': 'Not continually determined:', 'label': []}",irrelevant
"{'data': 'Flash Point DIN EN ISO 1523', 'label': []}",irrelevant
"{'data': ' ( 4 ) | Evaluated at 25 C/ 77 F', 'label': []}",irrelevant
"{'data': 'Flash Point | DIN EN ISO 1523', 'label': []}",irrelevant
"{'data': 'Melting Point ( °C, capillary tube ) | PP 01 - 011 | 128 °C – 136 °C <header> <CHARACTERISTICS> | <METHOD OF ANALYSIS> | <SPECIFICATION> </header>', 'label': []}",irrelevant
"{'data': 'Colouor : | Yellow/Brown', 'label': [[12, 24, 'qualitative_value']]}",Color
"{'data': 'analogue | DIN EN ISO 3251', 'label': []}",irrelevant
"{'data': '*AkzoNobel global method of determination', 'label': []}",irrelevant
"{'data': 'dynamic viscosity | [ mPa.s ] 2000 - 5000', 'label': []}",irrelevant
"{'data': 'flash point | approx. [ °C ] 32', 'label': []}",irrelevant
"{'data': 'Item | Condition, Unit | PR - 33160 <header> <Item> | <Condition, Unit> | <PR - 33160 > </header>', 'label': []}",header
"{'data': 'Epoxy type 4 / 7 / 9 | : good | | 8 g', 'label': []}",irrelevant
"{'data': 'Not continually determined:', 'label': []}",irrelevant
"{'data': 'Gardner color : | 0 - 10', 'label': [[0, 7, 'unit'], [18, 19, 'min'], [22, 24, 'max']]}",Color
"{'data': 'Beckopox EP 307 | | | | » |', 'label': []}",irrelevant
"{'data': 'Non - Volatile Matter | DIN EN ISO 3251', 'label': [[24, 39, 'method']]}",Solid content
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 70 % in butanol ( 70 B )', 'label': [[36, 43, 'qualitative_value']]}",Solvent type
"{'data': 'non - volatile matter | [ % ] 78 - 82', 'label': [[26, 27, 'unit'], [30, 32, 'min'], [35, 37, 'max']]}",Solid content
"{'data': '% other binder | | | | |', 'label': []}",irrelevant
"{'data': 'Dynamic Viscosity DIN EN ISO 3219 dynamic viscosity [ mPa.s ]', 'label': []}",irrelevant
"{'data': 'FLASH POINT: | 21 – 55 °C', 'label': []}",irrelevant
"{'data': 'Not continually determined:', 'label': []}",irrelevant
"{'data': 'Form : | Liquid', 'label': []}",irrelevant
"{'data': 'Butvar B - 98 | 3 | } | | |', 'label': []}",irrelevant
"{'data': 'Flash Point | DIN EN ISO 1523', 'label': []}",irrelevant
"{'data': 'Density ( Liquids ) DIN EN ISO 2811 - 2', 'label': []}",irrelevant
"{'data': ' [ g/cm³ ] 1,05 | density', 'label': []}",irrelevant
"{'data': '% other binder | 10 | 25 | 50 | 75 | 90', 'label': []}",irrelevant
"{'data': 'Non - volatile components at 135 °C ( DIN 16916 - 02 - H 1,ISO 8618 ) | % | % | 70 ± 2 | 70 ± 2 | FPH 5.01 <header> <Characteristic data:> | <> | <> | <> | <> | <Bakelite analysis method> </header>', 'label': [[29, 35, 'measuring_condition'], [38, 67, 'method'], [72, 73, 'unit'], [76, 77, 'unit'], [80, 82, 'mean'], [85, 86, 'std'], [89, 91, 'mean'], [94, 95, 'std'], [98, 106, 'method']]}",Solid content
"{'data': 'Epoxy 7 or 9 | 141 g', 'label': []}",irrelevant
"{'data': 'Determined per batch: | DIN 53177', 'label': []}",irrelevant
"{'data': 'Butylacetate | 11 g', 'label': []}",irrelevant
"{'data': 'Fax | + 44 ( 0 ) 1440 708426', 'label': []}",irrelevant
"{'data': 'Viscosity, 50 % solids solution in white spirit | Ford Cup 4, seconds, 25 ℃', 'label': []}",irrelevant
"{'data': 'flash point | [ °C ] 36', 'label': []}",irrelevant
"{'data': 'Non - Volatile Matter | DIN EN ISO 3251', 'label': [[24, 39, 'method']]}",Solid content
"{'data': 'Flash Point DIN EN ISO 1523', 'label': []}",irrelevant
"{'data': 'approx. ( 20 °C )', 'label': []}",irrelevant
"{'data': 'Density ( lbs/gal ) | 7.40', 'label': []}",irrelevant
"{'data': 'DCT 162.185 | Cure at 185 °C, s | 35 <header> <Test method> | <Properties> | <Durez® 34071 > </header>', 'label': []}",irrelevant
"{'data': 'Formaldehyde | 1 – Maximum', 'label': [[15, 16, 'max']]}",Monomer formaldehyde
"{'data': 'Beckopox EP 301 | l | l | l | l | l', 'label': []}",irrelevant
"{'data': 'Dynamic Viscosity | DIN 53177', 'label': [[0, 7, 'measuring_condition'], [20, 29, 'method']]}",Viscosity
"{'data': 'Phenodur PR 401, PR 373 | | } | | |', 'label': []}",irrelevant
"{'data': '9. M.T. Tolerance : | Infinite', 'label': []}",irrelevant
